Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,449,23,19,1117.965638687324,3.588574007153511,60212.77649374679,191.543429844098,0.0968885796731246,0.004963112099068743,4,15,19,37,230,360,2100,5100,10000,21000,60000,60000,60000
GET,/api/v1/adminbasicservice/adminbasic/prices,430,18,19,1192.6997958769111,4.599431995302439,63241.34107725695,1619.1116279069768,0.09278861750432868,0.003884174686227712,5,15,19,24,220,230,1500,4600,13000,31000,63000,63000,63000
GET,/api/v1/assuranceservice/assurances/types,387,1,10,273.48169588390016,6.075446028262377,60005.54745690897,108.20930232558139,0.08350975575389581,0.00021578748256820623,6,8,10,11,12,14,140,410,1500,3800,60000,60000,60000
GET,/api/v1/cancelservice/cancel/01a5ac40-11bc-4b35-af2c-d06a3d189998/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,18.459714017808437,2656.6086059901863,18.459714017808437,5294.757497962564,53.5,0.00043157496513641247,0.0,18,18,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/api/v1/cancelservice/cancel/024ae8b6-15b6-4361-a942-74542ab1a63f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,14761.788012925535,14761.788012925535,14761.788012925535,14761.788012925535,41.0,0.00021578748256820623,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/v1/cancelservice/cancel/029c803a-6a11-4799-bbb2-b059990f7959/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,15000.0,14955.31277754344,14802.063289098442,15108.56226598844,53.5,0.00043157496513641247,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/v1/cancelservice/cancel/095292fb-195e-42f8-8777-c1578cf02f46/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,1,12.709208764135838,12.709208764135838,12.709208764135838,12.709208764135838,95.0,0.00021578748256820623,0.00021578748256820623,13,13,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/cancelservice/cancel/0ec4ba02-54dc-4d01-a8e8-5398e08677c6/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5806.407834868878,5806.407834868878,5806.407834868878,5806.407834868878,41.0,0.00021578748256820623,0.0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
GET,/api/v1/cancelservice/cancel/175d48fd-a05e-4888-8456-eea691809eb5/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,433.50094370543957,4353.787379339337,433.50094370543957,8274.073814973235,53.5,0.00043157496513641247,0.0,430,430,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300
GET,/api/v1/cancelservice/cancel/1867934c-3a17-461f-9b89-99f4d4a6435a/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,12264.80836328119,12264.80836328119,12264.80836328119,12264.80836328119,0.0,0.00021578748256820623,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/v1/cancelservice/cancel/1e2d262c-e025-4f25-80fb-71468b555aac/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,243.53804206475616,243.53804206475616,243.53804206475616,243.53804206475616,41.0,0.00021578748256820623,0.0,240,240,240,240,240,240,240,240,240,240,240,240,240
GET,/api/v1/cancelservice/cancel/1f4aec89-ecb3-42af-a7ae-772a24f578eb/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,896.6838759370148,896.6838759370148,896.6838759370148,896.6838759370148,66.0,0.00021578748256820623,0.0,900,900,900,900,900,900,900,900,900,900,900,900,900
GET,/api/v1/cancelservice/cancel/23e39810-256b-4170-a378-8343dbdeb175/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,24.135451763868332,12378.349412698299,24.135451763868332,24732.56337363273,53.5,0.00043157496513641247,0.0,24,24,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,/api/v1/cancelservice/cancel/265002fe-b4c0-4941-8b02-9f6306d5c174/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,8355.940638110042,8355.940638110042,8355.940638110042,8355.940638110042,41.0,0.00021578748256820623,0.0,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400
GET,/api/v1/cancelservice/cancel/26d6254b-40dc-40a7-9523-68ee0dc856b3/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2509.386729914695,2509.386729914695,2509.386729914695,2509.386729914695,41.0,0.00021578748256820623,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/api/v1/cancelservice/cancel/2823aac1-67be-4340-a540-d5baa715ff1c/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5891.916030086577,5891.916030086577,5891.916030086577,5891.916030086577,41.0,0.00021578748256820623,0.0,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900
GET,/api/v1/cancelservice/cancel/2be30447-45ad-46a8-bc7d-39b3b415aed8/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,17283.879736904055,17283.879736904055,17283.879736904055,17283.879736904055,41.0,0.00021578748256820623,0.0,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000
GET,/api/v1/cancelservice/cancel/30eab632-b3fb-4857-af0e-62058f66e6c6/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,20853.360183071345,20853.360183071345,20853.360183071345,20853.360183071345,41.0,0.00021578748256820623,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,/api/v1/cancelservice/cancel/33ea9a6d-53f7-4c37-9568-3f391d029fe9/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,4414.574712980539,4414.574712980539,4414.574712980539,4414.574712980539,41.0,0.00021578748256820623,0.0,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/api/v1/cancelservice/cancel/36885d6c-d47d-464c-83cd-5563a0a8c767/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2613.5657047852874,2613.5657047852874,2613.5657047852874,2613.5657047852874,41.0,0.00021578748256820623,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/api/v1/cancelservice/cancel/39361aea-1258-4196-ba10-c65cff04ac4c/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,7512.335888110101,7512.335888110101,7512.335888110101,7512.335888110101,0.0,0.00021578748256820623,0.0,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
GET,/api/v1/cancelservice/cancel/39c4ee38-6070-4f56-8bbe-8fba151d9347/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,11844.967668876052,11844.967668876052,11844.967668876052,11844.967668876052,66.0,0.00021578748256820623,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,/api/v1/cancelservice/cancel/3ad66088-f6d8-4600-8599-1343bb3268d1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,15815.578689333051,15815.578689333051,15815.578689333051,15815.578689333051,66.0,0.00021578748256820623,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/v1/cancelservice/cancel/41554e8a-0255-4b27-b82e-7e035a4b8299/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,24017.841425258666,24017.841425258666,24017.841425258666,24017.841425258666,41.0,0.00021578748256820623,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
