Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1538,0,17,46.36389669152013,9.151049889624119,8663.14432490617,191.0,0.3311511182194508,0.0,9,14,17,18,20,22,37,89,230,450,7800,8700,8700
GET,/api/v1/adminbasicservice/adminbasic/prices,1590,0,17,57.365770916214345,10.337620973587036,10811.248775105923,1685.0,0.342347384895271,0.0,10,14,17,19,21,22,34,78,220,400,8700,11000,11000
GET,/api/v1/assuranceservice/assurances/types,1554,0,9,31.247099267589732,5.968824028968811,14791.027876082808,108.0,0.3345961233504724,0.0,6,8,9,10,11,12,14,18,87,210,3600,15000,15000
GET,/api/v1/cancelservice/cancel/03cb0b3c-47c4-4de7-9754-30ae1e2bde1d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1788.2617409341037,1788.2617409341037,1788.2617409341037,1788.2617409341037,41.0,0.00021531282068884967,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/api/v1/cancelservice/cancel/0502e02b-b1a3-4146-92e3-f4fc8c81bd1b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,4061.9314392097294,4061.9314392097294,4061.9314392097294,4061.9314392097294,41.0,0.00021531282068884967,0.0,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/api/v1/cancelservice/cancel/0b9a2ad9-5542-4561-b9c4-079cad00140d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3726.7506290227175,3726.7506290227175,3726.7506290227175,3726.7506290227175,41.0,0.00021531282068884967,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/api/v1/cancelservice/cancel/0e6ca5a7-5611-4c2b-a14b-edb84a99f1cc/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2758.037595078349,2758.037595078349,2758.037595078349,2758.037595078349,41.0,0.00021531282068884967,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/api/v1/cancelservice/cancel/0f0b709a-6230-40c5-b676-53ef6a162ffe/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,496.50983279570937,496.50983279570937,496.50983279570937,496.50983279570937,41.0,0.00021531282068884967,0.0,500,500,500,500,500,500,500,500,500,500,500,500,500
GET,/api/v1/cancelservice/cancel/0f9a46be-ac01-426b-b9bb-a17039494a0a/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,4,2,23000.0,36461.889003170654,750.3854879178107,62051.44233908504,121.25,0.0008612512827553987,0.00043062564137769934,750,23000,60000,60000,62000,62000,62000,62000,62000,62000,62000,62000,62000
GET,/api/v1/cancelservice/cancel/101acb9e-e3fc-42bc-94be-1d548d6d5cce/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,1300.0,4813.27809067443,1265.0795630179346,8361.476618330926,53.5,0.00043062564137769934,0.0,1300,1300,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400
