Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9701,51,54,104.92343685014002,6.483885925263166,5381.258697016165,10468.457994021235,2.0886801779861357,0.010980588503998858,6,30,54,92,110,130,190,290,640,930,2000,5400,5400
GET,/cart,19395,100,70,129.1625356223515,5.11165289208293,2081.3892260193825,15842.953544728023,4.1758532163736835,0.02153056569411541,5,34,70,100,140,180,290,460,710,960,1800,2000,2100
POST,/cart,38613,229,110.0,156.0935824071684,4.573932150378823,2902.853192994371,19023.79416258773,8.313597331468783,0.04930499543952428,5,61,110,160,200,210,310,420,590,710,1800,2700,2900
POST,/cart/checkout,9680,54,280.0,337.41097838277756,6.742703029885888,2897.581005934626,6755.400929752066,2.0841587591903714,0.011626505474822321,7,180,280,360,420,480,610,790,1000,1300,2700,2900,2900
GET,/product/0PUK6V6EV0,15126,83,60,131.92305588516544,6.4232670702040195,2628.1726628076285,7822.574243025255,3.2567133668918964,0.017870369526115787,6,29,60,98,130,170,290,500,890,1200,2200,2500,2600
GET,/product/1YMWWN1N4O,15003,96,63,133.57865068956795,6.0902610421180725,2598.08746422641,7838.453375991468,3.2302307710881344,0.020669343066350793,6,29,63,100,130,170,290,500,910,1300,2200,2400,2600
GET,/product/2ZYFJ3GM2N,14946,85,60,132.79095825554884,6.5305710304528475,2679.061516886577,7841.690820286364,3.217958348642489,0.018300980839998097,7,29,60,99,130,160,290,500,900,1300,2200,2700,2700
GET,/product/66VCHSJNUP,14888,88,61,126.98279519140404,6.518450099974871,2599.259073846042,7809.529957012359,3.2054706205399017,0.01894689781082156,7,29,61,99,120,160,290,480,780,1100,2200,2400,2600
GET,/product/6E92ZMYYFZ,15189,79,62,131.16543491998726,6.782300071790814,2698.170989053324,7796.612746066232,3.2702776232791892,0.01700914689835117,7,29,62,100,130,170,290,490,860,1200,2200,2600,2700
GET,/product/9SIQT8TOJO,15064,91,61,132.39575046749806,6.339769810438156,2691.689185798168,7845.357209240574,3.243364416161545,0.01959281478164502,6,29,61,99,130,170,290,500,860,1200,2200,2600,2700
GET,/product/L9ECAV7KIM,15047,93,62,133.06009217126478,6.779511924833059,2697.263424983248,7809.704060610088,3.2397042199935453,0.02002342609552733,7,29,62,98,130,170,290,500,900,1300,2300,2600,2700
GET,/product/LS4PSXUNUM,15194,88,62,130.41697445095267,6.24508410692215,2699.5410008821636,7811.218638936422,3.271354151563895,0.01894689781082156,6,29,62,99,130,170,290,500,820,1200,2100,2700,2700
GET,/product/OLJCESPC7Z,14951,92,63,131.0220606431727,6.977444048970938,2375.493175117299,7841.415891913584,3.2190348769271946,0.019808120438586176,7,29,63,99,130,170,290,500,840,1100,2100,2300,2400
POST,/setCurrency,19565,109,67,112.57262041647327,9.835211792960763,5377.747996011749,10466.010324559162,4.21245517805368,0.023468316606585795,10,34,67,97,110,140,200,300,680,970,1900,5300,5400
,Aggregated,232362,1338,79,141.25759721425217,4.573932150378823,5381.258697016165,10642.821945929196,50.02885305816044,0.28807896898726415,5,33,79,110,160,190,300,500,790,1100,2100,2800,5400
