Timestamp,User Count,Type,Name,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757541705,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1757541706,1,,Aggregated,0.000000,0.000000,310,310,310,310,310,310,310,310,310,310,310,310,310,1,0,309.09827305004,309.09827305004,309.09827305004,309.09827305004,5183.0
1757541707,1,,Aggregated,0.000000,0.000000,38,38,310,310,310,310,310,310,310,310,310,310,310,2,0,38.424431812018156,173.76135243102908,38.424431812018156,309.09827305004,5183.0
1757541708,1,,Aggregated,0.000000,0.000000,38,38,46,46,310,310,310,310,310,310,310,310,310,3,0,46,131.22550956904888,38.424431812018156,309.09827305004,5183.0
1757541709,1,,Aggregated,0.500000,0.000000,38,39,46,46,310,310,310,310,310,310,310,310,310,4,0,39,108.11004391871393,38.424431812018156,309.09827305004,5183.0
1757541710,1,,Aggregated,0.666667,0.000000,38,39,42,46,46,310,310,310,310,310,310,310,310,5,0,42,94.9261243455112,38.424431812018156,309.09827305004,5183.0
1757541711,1,,Aggregated,0.750000,0.000000,38,39,42,42,46,46,310,310,310,310,310,310,310,6,0,40,85.71458460452656,38.424431812018156,309.09827305004,5183.0
1757541712,1,,Aggregated,0.800000,0.000000,34,38,40,42,46,46,310,310,310,310,310,310,310,7,0,40,78.37190465735537,34.31582497432828,309.09827305004,5183.0
1757541713,1,,Aggregated,0.833333,0.000000,32,38,40,42,46,46,310,310,310,310,310,310,310,8,0,39,72.61736632790416,32.33559802174568,309.09827305004,5183.0
1757541714,1,,Aggregated,0.857143,0.000000,32,38,39,40,42,46,310,310,310,310,310,310,310,9,0,39,68.93041621272762,32.33559802174568,309.09827305004,5183.0
1757541715,1,,Aggregated,0.875000,0.000000,32,36,39,40,42,46,310,310,310,310,310,310,310,10,0,39,65.64401458017528,32.33559802174568,309.09827305004,5183.0
1757541716,1,,Aggregated,0.888889,0.000000,32,36,39,41,42,42,46,310,310,310,310,310,310,11,0,39,63.412499233064324,32.33559802174568,309.09827305004,5183.0
1757541717,1,,Aggregated,0.900000,0.000000,32,36,39,40,42,42,46,310,310,310,310,310,310,12,0,39,60.86853596692284,32.33559802174568,309.09827305004,5183.0
1757541718,1,,Aggregated,1.000000,0.000000,29,34,39,40,41,42,46,310,310,310,310,310,310,13,0,39,58.38513718201564,28.584351763129234,309.09827305004,5183.0
1757541719,1,,Aggregated,1.000000,0.000000,29,33,39,40,41,42,46,310,310,310,310,310,310,14,0,38,56.577504047059584,28.584351763129234,309.09827305004,5183.0
1757541720,1,,Aggregated,1.000000,0.000000,29,33,38,39,41,42,46,310,310,310,310,310,310,15,0,38,55.19693521782756,28.584351763129234,309.09827305004,5183.0
1757541721,1,,Aggregated,1.000000,0.000000,29,34,39,40,42,42,46,310,310,310,310,310,310,16,0,38,54.40614768303931,28.584351763129234,309.09827305004,5183.0
1757541722,1,,Aggregated,1.000000,0.000000,29,34,39,41,42,42,46,310,310,310,310,310,310,17,0,39,53.66252464077928,28.584351763129234,309.09827305004,5183.0
1757541723,1,,Aggregated,1.000000,0.000000,29,34,39,40,42,42,46,310,310,310,310,310,310,18,0,38,52.66495222329266,28.584351763129234,309.09827305004,5183.0
1757541724,1,,Aggregated,1.000000,0.000000,29,34,38,40,42,42,46,310,310,310,310,310,310,19,0,38,51.67452995910456,28.584351763129234,309.09827305004,5183.0
1757541725,1,,Aggregated,1.000000,0.000000,29,34,38,40,42,42,46,310,310,310,310,310,310,19,0,38,51.67452995910456,28.584351763129234,309.09827305004,5183.0
1757541726,1,,Aggregated,1.000000,0.000000,29,34,39,40,42,42,46,310,310,310,310,310,310,20,0,38,51.100963656790555,28.584351763129234,309.09827305004,5183.0
1757541727,1,,Aggregated,1.000000,0.000000,29,34,39,40,41,42,43,46,310,310,310,310,310,21,0,39,50.53766914421604,28.584351763129234,309.09827305004,5183.0
1757541728,1,,Aggregated,1.000000,0.000000,29,34,39,40,41,42,43,46,310,310,310,310,310,22,0,39,50.00322928059507,28.584351763129234,309.09827305004,5183.0
1757541729,1,,Aggregated,1.000000,0.000000,29,34,39,40,41,42,43,46,310,310,310,310,310,23,0,39,49.42010422034756,28.584351763129234,309.09827305004,5183.0
1757541730,1,,Aggregated,1.000000,0.000000,29,36,39,39,41,42,43,46,310,310,310,310,310,24,0,38,48.848698749983065,28.584351763129234,309.09827305004,5183.0
1757541731,1,,Aggregated,1.000000,0.000000,29,36,39,40,41,42,43,46,310,310,310,310,310,25,0,39,48.52333839982748,28.584351763129234,309.09827305004,5183.0
1757541732,1,,Aggregated,1.000000,0.000000,29,36,39,40,41,42,43,46,310,310,310,310,310,26,0,39,48.26519763670289,28.584351763129234,309.09827305004,5183.0
1757541733,1,,Aggregated,0.900000,0.000000,29,36,39,40,42,42,46,46,310,310,310,310,310,27,0,39,48.181327611759855,28.584351763129234,309.09827305004,5183.0
1757541734,1,,Aggregated,0.900000,0.000000,29,36,39,40,42,42,46,46,310,310,310,310,310,28,0,39,47.84654293741499,28.584351763129234,309.09827305004,5183.0
1757541735,1,,Aggregated,0.900000,0.000000,29,36,39,40,41,42,46,46,310,310,310,310,310,29,0,39,47.53464449132825,28.584351763129234,309.09827305004,5183.0
1757541736,11,,Aggregated,0.900000,0.000000,22,36,40,43,100,100,180,190,310,310,310,310,310,40,0,40,68.73917292105034,22.246952168643475,309.09827305004,5183.0
1757541737,11,,Aggregated,0.900000,0.000000,22,36,41,49,100,100,150,190,190,310,310,310,310,51,0,41,69.46171880425776,22.246952168643475,309.09827305004,5183.0
1757541738,11,,Aggregated,1.600000,0.000000,19,36,40,46,83,100,120,180,190,310,310,310,310,62,0,40,63.72151189603873,19.25542578101158,309.09827305004,5183.0
1757541739,11,,Aggregated,2.100000,0.000000,19,35,39,46,68,99,100,180,190,310,310,310,310,73,0,39,60.04047872855851,19.25542578101158,309.09827305004,5183.0
