Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,564,14,20,1134.524005250543,3.4059141762554646,60004.73189400509,190.33333333333334,0.12142800439648478,0.003014170321898558,3,16,20,28,100,230,1500,4700,13000,20000,60000,60000,60000
GET,/api/v1/adminbasicservice/adminbasic/prices,614,10,21,737.9566699794284,3.5582799464464188,60005.94426924363,1659.785016286645,0.13219289840326534,0.002152978801356113,4,17,21,29,100,220,680,2300,11000,17000,60000,60000,60000
GET,/api/v1/assuranceservice/assurances/types,554,8,10,306.9993901908707,4.437905736267567,60267.3220760189,107.15884476534296,0.11927502559512866,0.0017223830410848903,4,8,10,12,14,16,76,340,980,3300,60000,60000,60000
GET,/api/v1/cancelservice/cancel/0022c71b-93bf-432c-9ee5-bcc23ddafb09/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,16068.04595189169,16068.04595189169,16068.04595189169,16068.04595189169,41.0,0.0002152978801356113,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/v1/cancelservice/cancel/025e53f1-0b67-4fa0-9896-f04ed1722bf7/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1111.719090025872,1111.719090025872,1111.719090025872,1111.719090025872,41.0,0.0002152978801356113,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/cancelservice/cancel/0381d9ce-c27b-4147-aff9-9ff5b335430a/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,1549.0712327882648,13771.209341008216,1549.0712327882648,25993.347449228168,53.5,0.0004305957602712226,0.0,1500,1500,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v1/cancelservice/cancel/03833246-a96c-4ee8-ab8e-6795458cf7b4/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,263.94189707934856,263.94189707934856,263.94189707934856,263.94189707934856,41.0,0.0002152978801356113,0.0,260,260,260,260,260,260,260,260,260,260,260,260,260
GET,/api/v1/cancelservice/cancel/055b189b-ec41-483a-8ace-0d2c4ee5d10b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1386.9142630137503,1386.9142630137503,1386.9142630137503,1386.9142630137503,41.0,0.0002152978801356113,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/cancelservice/cancel/05868a0e-5182-4967-815d-bfa941b4ce98/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2799.211290664971,2799.211290664971,2799.211290664971,2799.211290664971,41.0,0.0002152978801356113,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/api/v1/cancelservice/cancel/06eb4db1-eae2-41ab-8074-13e02faf51f3/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,18.41781474649906,18.41781474649906,18.41781474649906,18.41781474649906,66.0,0.0002152978801356113,0.0,18,18,18,18,18,18,18,18,18,18,18,18,18
GET,/api/v1/cancelservice/cancel/071f8b59-0d24-4738-897f-89b0d4f32a69/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,709.057514090091,709.057514090091,709.057514090091,709.057514090091,41.0,0.0002152978801356113,0.0,710,710,710,710,710,710,710,710,710,710,710,710,710
GET,/api/v1/cancelservice/cancel/07b0703c-4463-494c-9f7e-89bf86b1aa55/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2698.4280990436673,2698.4280990436673,2698.4280990436673,2698.4280990436673,41.0,0.0002152978801356113,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/api/v1/cancelservice/cancel/082c56be-71e2-44c3-8f33-f306af2b00bf/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,523.3821459114552,523.3821459114552,523.3821459114552,523.3821459114552,41.0,0.0002152978801356113,0.0,520,520,520,520,520,520,520,520,520,520,520,520,520
GET,/api/v1/cancelservice/cancel/08a8e455-dbbd-4f03-8a78-6fcb708ed746/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1276.1139082722366,1276.1139082722366,1276.1139082722366,1276.1139082722366,41.0,0.0002152978801356113,0.0,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/api/v1/cancelservice/cancel/098f4f04-c148-4c4e-9daf-8c3116a2f9a2/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2917.8465232253075,2917.8465232253075,2917.8465232253075,2917.8465232253075,41.0,0.0002152978801356113,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/api/v1/cancelservice/cancel/09c295da-f033-4112-a81a-7a1594119206/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,11085.52029589191,11085.52029589191,11085.52029589191,11085.52029589191,41.0,0.0002152978801356113,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
