Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9833,0,55,92.6902527428105,22.069638827815652,1870.966712012887,10498.642225160174,2.1172237276153716,0.0,22,29,55,91,100,110,190,260,550,730,1100,1900,1900
GET,/cart,19385,0,75,125.24704631547226,19.656680058687925,1889.085436007008,16059.69233943771,4.173943044831077,0.0,20,35,75,100,140,170,290,480,670,790,1200,1800,1900
POST,/cart,38882,0,110.0,156.62206154251322,29.251332860440016,2618.864315096289,19155.14955506404,8.37200172654743,0.0,29,66,110,170,200,210,310,430,600,710,1400,1900,2600
POST,/cart/checkout,9677,0,280.0,336.3011592464338,46.60376883111894,2323.9122540690005,6766.562364369122,2.083634090525165,0.0,47,180,280,350,410,480,630,820,1200,1300,1800,2300,2300
GET,/product/0PUK6V6EV0,15014,0,59,121.68770054703812,20.265843952074647,2159.2801860533655,7738.457106700413,3.232787251745875,0.0,20,28,59,95,110,150,280,510,770,950,1400,2100,2200
GET,/product/1YMWWN1N4O,15205,0,59,122.00843718436396,20.172615069895983,2239.928379887715,7749.287339690891,3.27391302536273,0.0,20,28,59,95,110,150,290,520,790,970,1400,2200,2200
GET,/product/2ZYFJ3GM2N,15344,0,59,119.81959027242499,19.457835936918855,2332.2493019513786,7758.969173618352,3.3038422532828498,0.0,19,28,60,94,110,140,280,510,770,930,1400,2000,2300
GET,/product/66VCHSJNUP,15271,0,58,123.47133770490166,20.538589917123318,2187.5330889597535,7725.362975574619,3.288124025670125,0.0,21,28,58,95,110,150,300,520,790,980,1400,2100,2200
GET,/product/6E92ZMYYFZ,15115,0,60,122.23842288945099,19.782345043495297,2162.7412179950625,7707.916639100232,3.254534388579919,0.0,20,28,60,96,110,150,280,510,800,970,1500,2000,2200
GET,/product/9SIQT8TOJO,15271,0,59,122.82505889873454,19.39996308647096,2506.3756769523025,7760.143016174448,3.288124025670125,0.0,19,28,59,95,110,150,290,520,790,960,1400,2300,2500
GET,/product/L9ECAV7KIM,15217,0,59,122.02915060748556,19.99494805932045,2459.192754002288,7718.84747322074,3.2764968436004382,0.0,20,28,59,95,110,150,290,510,770,960,1400,1900,2500
GET,/product/LS4PSXUNUM,15253,0,60,122.733446978709,20.038547925651073,2357.2811679914594,7723.663082672261,3.2842482983135626,0.0,20,28,60,96,110,150,280,510,780,970,1500,2100,2400
GET,/product/OLJCESPC7Z,15053,0,60,124.56880883970894,20.11822210624814,1992.2280029859394,7750.679997342722,3.2411846610184267,0.0,20,28,60,95,110,150,290,540,800,990,1500,1900,2000
POST,/setCurrency,19579,0,67,99.93434231846045,24.45552498102188,1874.73632581532,10498.911078196026,4.215714773007359,0.0,24,33,67,97,110,130,190,280,540,720,1100,1900,1900
,Aggregated,234099,0,79,134.01901517433308,19.39996308647096,2618.864315096289,10629.553261654257,50.405772135770455,0.0,19,32,79,110,150,180,300,500,740,920,1500,2000,2600
