Timestamp,User Count,Type,Name,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1759229392,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1759229393,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1759229394,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1759229395,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1759229396,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1759229397,1,,Aggregated,0.000000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,1,0,4564.1163806431,4564.1163806431,4564.1163806431,4564.1163806431,368.0
1759229398,1,,Aggregated,0.000000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,1,0,4564.1163806431,4564.1163806431,4564.1163806431,4564.1163806431,368.0
1759229399,1,,Aggregated,0.000000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,1,0,4564.1163806431,4564.1163806431,4564.1163806431,4564.1163806431,368.0
1759229400,1,,Aggregated,0.000000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,1,0,4564.1163806431,4564.1163806431,4564.1163806431,4564.1163806431,368.0
1759229401,1,,Aggregated,0.000000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,1,0,4564.1163806431,4564.1163806431,4564.1163806431,4564.1163806431,368.0
1759229402,1,,Aggregated,0.000000,0.000000,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,1,0,4564.1163806431,4564.1163806431,4564.1163806431,4564.1163806431,368.0
1759229403,1,,Aggregated,0.125000,0.000000,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,2,0,4600.0,5184.84656419605,4564.1163806431,5805.576747749001,1026.5
1759229404,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229405,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229406,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229407,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229408,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229409,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229410,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229411,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229412,1,,Aggregated,0.100000,0.000000,490,490,4600,4600,5800,5800,5800,5800,5800,5800,5800,5800,5800,3,0,4600.0,3621.3999718117216,494.50678704306483,5805.576747749001,807.0
1759229413,1,,Aggregated,0.200000,0.000000,490,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,8500,8500,4,0,4600.0,4852.030415320769,494.50678704306483,8543.92174584791,933.75
1759229414,1,,Aggregated,0.200000,0.000000,490,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,8500,8500,4,0,4600.0,4852.030415320769,494.50678704306483,8543.92174584791,933.75
1759229415,1,,Aggregated,0.200000,0.000000,490,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,8500,8500,4,0,4600.0,4852.030415320769,494.50678704306483,8543.92174584791,933.75
1759229416,1,,Aggregated,0.200000,0.000000,490,3100,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,8500,5,0,4600.0,4506.14060042426,494.50678704306483,8543.92174584791,828.6
1759229417,1,,Aggregated,0.200000,0.000000,490,3100,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,8500,5,0,4600.0,4506.14060042426,494.50678704306483,8543.92174584791,828.6
1759229418,1,,Aggregated,0.200000,0.000000,490,3100,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,8500,5,0,4600.0,4506.14060042426,494.50678704306483,8543.92174584791,828.6
1759229419,1,,Aggregated,0.200000,0.000000,490,3100,4600,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,6,0,3300.0,4297.622355166823,494.50678704306483,8543.92174584791,702.5
1759229420,1,,Aggregated,0.200000,0.000000,490,3100,4600,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,6,0,3300.0,4297.622355166823,494.50678704306483,8543.92174584791,702.5
1759229421,1,,Aggregated,0.200000,0.000000,490,3100,4600,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,6,0,3300.0,4297.622355166823,494.50678704306483,8543.92174584791,702.5
1759229422,1,,Aggregated,0.200000,0.000000,490,3100,4600,4600,5800,5800,8500,8500,8500,8500,8500,8500,8500,6,0,3300.0,4297.622355166823,494.50678704306483,8543.92174584791,702.5
1759229423,2,,Aggregated,0.300000,0.000000,7,420,3300,3600,4600,5800,8500,8500,8500,8500,8500,8500,8500,10,1,3100.0,3014.8665719199926,7.140226196497679,8543.92174584791,489.0
1759229424,2,,Aggregated,0.300000,0.000000,7,300,500,3100,3600,4600,5800,8500,8500,8500,8500,8500,8500,15,1,500.0,2127.9078560570874,7.140226196497679,8543.92174584791,368.93333333333334
1759229425,2,,Aggregated,0.500000,0.100000,7,270,500,580,3300,3600,5800,8500,8500,8500,8500,8500,8500,18,1,490.0,1827.3550327608568,7.140226196497679,8543.92174584791,318.77777777777777
1759229426,2,,Aggregated,0.800000,0.100000,7,200,320,500,3100,3300,4600,5800,8500,8500,8500,8500,8500,23,1,320.0,1469.253711949062,7.140226196497679,8543.92174584791,265.1304347826087
1759229427,2,,Aggregated,1.200000,0.100000,7,200,250,490,500,3100,4600,5800,8500,8500,8500,8500,8500,29,1,250.0,1199.7647016180742,7.140226196497679,8543.92174584791,225.17241379310346
1759229428,3,,Aggregated,1.600000,0.100000,7,200,200,320,500,520,3600,5800,8500,8500,8500,8500,8500,36,1,200.0,1011.3256687117326,7.140226196497679,8543.92174584791,203.61111111111111
1759229429,3,,Aggregated,2.200000,0.100000,7,200,200,300,490,500,3300,4600,8500,8500,8500,8500,8500,41,1,200.0,909.9849704085145,7.140226196497679,8543.92174584791,187.5609756097561
1759229430,3,,Aggregated,2.900000,0.100000,7,150,200,270,420,500,3300,4600,8500,8500,8500,8500,8500,47,1,200.0,811.3676940507078,7.140226196497679,8543.92174584791,172.80851063829786
1759229431,3,,Aggregated,3.400000,0.100000,7,180,200,270,400,490,3100,4600,5800,8500,8500,8500,8500,51,1,200.0,771.6026590023117,7.140226196497679,8543.92174584791,164.90196078431373
1759229432,3,,Aggregated,4.000000,0.100000,7,150,200,250,330,420,3100,4600,5800,8500,8500,8500,8500,57,1,200.0,707.533227900664,7.140226196497679,8543.92174584791,155.12280701754386
