Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,464,6,21,1013.0422117724485,7.997001986950636,60004.59766574204,190.63362068965517,0.09988273037043972,0.0012915870306522378,8,16,21,31,180,240,2300,5000,9000,19000,60000,60000,60000
GET,/api/v1/adminbasicservice/adminbasic/prices,448,4,21,961.398620419329,11.696266941726208,66439.57606004551,1671.736607142857,0.09643849828870042,0.0008610580204348252,12,16,21,27,71,200,840,3100,11000,19000,66000,66000,66000
GET,/api/v1/assuranceservice/assurances/types,396,2,10,808.3933330260951,6.725625600665808,60904.15423223749,107.74242424242425,0.0852447440230477,0.0004305290102174126,7,9,10,13,15,18,220,1000,6400,44000,61000,61000,61000
GET,/api/v1/cancelservice/cancel/000c4915-79aa-4980-9b91-1e08cf547d42/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,276.57307405024767,276.57307405024767,276.57307405024767,276.57307405024767,41.0,0.0002152645051087063,0.0,280,280,280,280,280,280,280,280,280,280,280,280,280
GET,/api/v1/cancelservice/cancel/036a5735-b85c-40ad-8801-4a52d9776050/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,74.6848420239985,74.6848420239985,74.6848420239985,74.6848420239985,41.0,0.0002152645051087063,0.0,75,75,75,75,75,75,75,75,75,75,75,75,75
GET,/api/v1/cancelservice/cancel/05d41e89-4a4a-41d3-9064-91b4cc8e5604/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,774.6996209025383,774.6996209025383,774.6996209025383,774.6996209025383,41.0,0.0002152645051087063,0.0,770,770,770,770,770,770,770,770,770,770,770,770,770
GET,/api/v1/cancelservice/cancel/07e4908a-e5d6-4a69-b832-9e265d09128e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,6015.468371100724,6015.468371100724,6015.468371100724,6015.468371100724,41.0,0.0002152645051087063,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,/api/v1/cancelservice/cancel/09b6885b-5887-4f0a-9657-fa9a28ef6847/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,26308.13057720661,26308.13057720661,26308.13057720661,26308.13057720661,41.0,0.0002152645051087063,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,/api/v1/cancelservice/cancel/0b98b072-f175-4d40-836e-8624a25a7cbc/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,57.34188109636307,1803.2824425026774,57.34188109636307,3549.223003908992,53.5,0.0004305290102174126,0.0,57,57,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/api/v1/cancelservice/cancel/0cdef6e8-c382-45d6-94cc-cdbfe36e59c2/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,4874.820981174707,4874.820981174707,4874.820981174707,4874.820981174707,41.0,0.0002152645051087063,0.0,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900
GET,/api/v1/cancelservice/cancel/10ce64e4-d6c2-44f7-ad5f-43856802ba80/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,112.52439487725496,112.52439487725496,112.52439487725496,112.52439487725496,41.0,0.0002152645051087063,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110
GET,/api/v1/cancelservice/cancel/1259dbf7-fbb9-4112-88c2-730b86102a41/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2718.506936915219,2718.506936915219,2718.506936915219,2718.506936915219,41.0,0.0002152645051087063,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/api/v1/cancelservice/cancel/14b958db-d508-4615-8283-5dfcf16af27f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,8235.242938622832,8235.242938622832,8235.242938622832,8235.242938622832,41.0,0.0002152645051087063,0.0,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200
GET,/api/v1/cancelservice/cancel/14d904be-073d-4adf-946a-a591b500c86d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,21273.866756353527,21273.866756353527,21273.866756353527,21273.866756353527,41.0,0.0002152645051087063,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,/api/v1/cancelservice/cancel/16780ab5-2516-417a-917b-342649c5d64f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,1202.0612829364836,3173.248094972223,1202.0612829364836,5144.4349070079625,53.5,0.0004305290102174126,0.0,1200,1200,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
