Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9785,89,64,101.96633183665756,6.472721928730607,2004.3473781552166,10445.877567705673,2.106667959329762,0.01916131306901879,6,30,64,96,110,130,200,300,600,780,1200,2000,2000
GET,/cart,19487,165,82,128.58051842899107,4.948429064825177,1864.0207939315587,15930.267203776877,4.195466379505271,0.03552378265604607,5,35,82,110,160,190,300,470,670,780,1100,1700,1900
POST,/cart,38879,350,110.0,164.74119924189606,4.536104155704379,3211.3031367771327,18989.341212479743,8.370479672026757,0.07535347836130984,5,69,110,180,200,220,320,430,600,790,1500,2800,3200
POST,/cart/checkout,9745,87,250.0,318.62212645846597,6.290024844929576,3157.730791019276,6748.696972806568,2.098056133231327,0.018730721764097017,6,160,250,320,400,460,610,800,1100,1300,1900,3200,3200
GET,/product/0PUK6V6EV0,15158,134,64,124.97135592409317,6.210832856595516,2298.7042479217052,7705.006267317588,3.2634515000020987,0.028849617429758626,6,28,64,98,120,170,290,500,800,980,1500,2200,2300
GET,/product/1YMWWN1N4O,15015,141,68,129.4605337032168,6.164539838209748,2662.1376478578895,7713.150849150849,3.232664221700192,0.030356686996984822,6,28,68,99,120,170,300,550,840,1000,1500,2600,2700
GET,/product/2ZYFJ3GM2N,15087,155,68,130.32294343371464,6.097243865951896,2373.1799670495093,7722.700404321601,3.248165508677376,0.033370826131437215,6,28,68,100,120,170,300,520,850,1000,1800,2400,2400
GET,/product/66VCHSJNUP,14849,126,67,124.55804982709383,6.3201619777828455,2558.1265019718558,7694.750151525355,3.1969251433916854,0.027127252210071544,6,28,67,99,120,170,290,500,770,970,1400,2000,2600
GET,/product/6E92ZMYYFZ,15228,132,66,125.47844225857986,6.379765924066305,2096.8774871435016,7674.848371421066,3.278522195674361,0.028419026124836856,6,28,66,99,120,170,290,510,800,980,1400,2100,2100
GET,/product/9SIQT8TOJO,15068,114,67,124.15330173181151,6.295870058238506,2262.506906874478,7731.192328112556,3.244074891280619,0.02454370438054092,6,28,67,98,120,170,290,500,770,960,1400,2200,2300
GET,/product/L9ECAV7KIM,14948,121,67,129.23497513768913,6.157058058306575,2778.838357888162,7689.827134064758,3.2182394129853127,0.026050773947767118,6,28,67,99,120,180,300,540,810,990,1500,2600,2800
GET,/product/LS4PSXUNUM,14939,113,68,127.69401312561146,6.4172460697591305,2255.477799102664,7696.091438516634,3.2163017521131647,0.024328408728080033,6,28,68,99,120,170,300,510,800,980,1700,2200,2300
GET,/product/OLJCESPC7Z,15289,135,66,126.3140806811717,6.078251171857119,2180.3978050593287,7719.343580351887,3.2916552304744746,0.02906491308221951,6,28,66,99,120,170,290,510,800,990,1400,2000,2200
POST,/setCurrency,19640,183,77,111.44226113506906,9.493967983871698,2109.8276048433036,10444.398116089613,4.228406614331787,0.039399104400342,9,34,77,100,120,160,210,310,590,780,1100,2100,2100
,Aggregated,233117,2045,84,139.02092173160307,4.536104155704379,3211.3031367771327,10580.569049018304,50.189076614724186,0.44027960928251036,5,32,84,110,170,190,310,500,770,950,1500,2300,3200
