Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1389,0,15,22.500059719595058,9.960297029465437,3454.715463332832,191.0,0.2990433647179085,0.0,10,13,15,16,17,19,22,35,89,160,450,3500,3500
GET,/api/v1/adminbasicservice/adminbasic/prices,1411,0,15,24.66809019132192,9.923986624926329,7117.213716730475,1685.0,0.3037798326976018,0.0,10,13,15,16,17,18,22,31,110,120,410,7100,7100
GET,/api/v1/assuranceservice/assurances/types,1414,0,8,16.345250151216288,5.407918710261583,2877.8947140090168,108.0,0.3044257146948327,0.0,5,7,8,9,10,10,12,15,76,100,2300,2900,2900
PUT,/api/v1/consignservice/consigns,1396,0,20,41.88449970742736,14.483738224953413,6002.854192163795,390.0057306590258,0.3005504227114473,0.0,14,18,20,22,25,27,57,140,260,360,1200,6000,6000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1413,0,10,22.150722775879853,7.191854994744062,4068.498970940709,459.0,0.3042104206957557,0.0,7,9,10,11,12,13,15,19,58,99,3900,4100,4100
GET,/api/v1/executeservice/execute/collected/8177ac5a-61ac-42f4-83f4-bd7b394d0531,3,0,200.0,168.72684688617787,86.19062462821603,218.87039905413985,51.0,0.0006458819972309039,0.0,86,86,200,200,220,220,220,220,220,220,220,220,220
GET,/api/v1/executeservice/execute/collected/d3c91694-d5b8-424c-9974-e14c89226e49,2,0,230.0,3037.5921584200114,228.17867994308472,5847.005636896938,51.0,0.00043058799815393593,0.0,230,230,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
GET,/api/v1/executeservice/execute/execute/5ad7750b-a68b-49c0-a8c0-32776b067703,1,0,34.1427456587553,34.1427456587553,34.1427456587553,34.1427456587553,51.0,0.00021529399907696797,0.0,34,34,34,34,34,34,34,34,34,34,34,34,34
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,2813,0,45,96.75016414759487,31.416176818311214,11413.304117973894,1090.0,0.6056220194035109,0.0,31,40,45,52,73,100,180,290,460,630,6100,11000,11000
POST,/api/v1/inside_pay_service/inside_payment,438136,0,13,70.59221240245293,6.433906964957714,16806.30800127983,72.00041996092537,94.32805157958643,0.0,6,11,13,16,22,50,100,300,610,1000,4300,11000,17000
POST,/api/v1/orderOtherService/orderOther/refresh,8351,0,19,71.41460417308704,11.581149883568287,15903.90885900706,766.8717518860017,1.7979201862917595,0.0,12,17,19,21,23,25,110,290,590,890,4700,16000,16000
POST,/api/v1/orderservice/order/refresh,8352,0,21,121.84280575632422,13.56488885357976,11684.10631082952,1314.0,1.7981354802908365,0.0,14,18,21,23,26,30,200,490,1400,2300,6600,12000,12000
POST,/api/v1/preserveotherservice/preserveOther,720,720,96,243.76903597472443,61.009388882666826,10394.105265848339,202.0,0.15501167933541693,0.15501167933541693,61,78,96,160,210,280,450,750,1300,1900,10000,10000,10000
POST,/api/v1/preserveservice/preserve,693,693,100.0,275.18568691376913,60.9291261062026,11455.791075713933,192.0,0.1491987413603388,0.1491987413603388,61,79,100,170,230,270,480,680,1400,3100,11000,11000,11000
POST,/api/v1/rebookservice/rebook,2765,0,13,48.300899134420035,8.294571191072464,7328.835698310286,127.0,0.5952879074478165,0.0,8,12,13,15,17,19,92,150,350,530,5500,7300,7300
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1359,1359,4,4.4391509536119225,2.448529936373234,334.8574619740248,175.0,0.2925845447455995,0.2925845447455995,2,3,4,4,4,5,6,7,10,13,30,330,330
POST,/api/v1/travel2service/trips/left,2099,0,64,339.2139528325629,29.3224910274148,31931.614943780005,146.24916626965222,0.45190210406255577,0.0,29,41,64,260,350,450,760,1100,1900,2500,15000,32000,32000
POST,/api/v1/travelplanservice/travelPlan/quickest,1334,1334,77,179.59819569020647,44.35510607436299,13460.807850118726,235.0,0.28720219476867526,0.28720219476867526,44,61,77,100,150,180,310,450,680,870,12000,13000,13000
POST,/api/v1/travelservice/trips/left,694,0,450.0,791.0852196649179,208.26348895207047,16730.37826968357,327.0,0.14941403535941578,0.0,210,300,450,630,740,850,1400,2100,4600,7500,17000,17000,17000
POST,/api/v1/travelservice/trips/left_parallel,1372,1372,8,15.843030538765642,5.568142980337143,4145.942599046975,245.0,0.29538336673360005,0.29538336673360005,6,8,8,9,10,10,13,17,46,120,1300,4100,4100
POST,/api/v1/users/login,19416,0,7100.0,8239.294505269805,242.90181789547205,47133.366568014026,368.0,4.18014828607841,0.0,240,4700,7100,9000,10000,12000,15000,19000,23000,26000,38000,46000,47000
,Aggregated,495133,5478,13,393.83964933530916,2.448529936373234,47133.366568014026,131.63290671395362,106.59916364497637,1.1793805269436304,2,11,13,18,41,69,220,900,7100,10000,22000,33000,47000
