Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9927,217,67,103.19274703004693,5.897447932511568,2091.084061190486,10370.663342399517,2.1375306864488293,0.046725512134521606,6,31,67,97,110,140,200,290,580,790,1400,2100,2100
GET,/cart,20078,429,67,108.02450067433628,4.578941036015749,2033.778508193791,15711.017531626656,4.323294159617165,0.09237439956548281,5,34,67,98,110,150,210,310,600,790,1200,1900,2000
POST,/cart,39807,902,100.0,136.71893979626222,4.422303289175034,2603.844929020852,18837.435250081642,8.571439914925813,0.1942230965222972,4,59,100,150,190,200,280,310,400,500,1400,2300,2600
POST,/cart/checkout,9796,225,210.0,268.9462637535622,6.7115952260792255,2494.4709218107164,6719.320743160473,2.1093231192155466,0.04844811166021826,7,140,210,290,320,370,480,610,910,1200,2000,2500,2500
GET,/product/0PUK6V6EV0,15611,328,47,100.37913221118853,5.879959091544151,2083.469686098397,7684.42982512331,3.3614376494562985,0.0706265805535626,6,28,47,90,100,110,200,300,680,900,1400,2000,2100
GET,/product/1YMWWN1N4O,15489,322,50,102.31413530314252,6.048210430890322,2189.2987568862736,7695.8924397959845,3.3351680066894245,0.06933463090929012,6,28,50,92,100,120,200,310,700,900,1400,2000,2200
GET,/product/2ZYFJ3GM2N,15455,314,46,103.85795134794303,6.279365159571171,2388.6469420976937,7708.149595600129,3.327846958705214,0.06761203138359348,6,28,46,90,100,110,200,350,730,950,1600,2200,2400
GET,/product/66VCHSJNUP,15469,316,47,100.88281546815641,6.096343044191599,2408.169019035995,7674.262201823,3.330861507875183,0.06804268126501764,6,28,47,90,100,110,200,310,690,900,1700,2100,2400
GET,/product/6E92ZMYYFZ,15391,318,48,101.68078714656369,6.048336625099182,2184.9429118447006,7655.244298616074,3.314066162499641,0.0684733311464418,6,28,48,91,100,110,190,300,690,910,1600,2100,2200
GET,/product/9SIQT8TOJO,15370,356,44,100.12355078930955,5.9250942431390285,2503.208328038454,7698.170201691607,3.309544338744687,0.07665567889350089,6,28,44,89,100,110,190,300,710,900,1500,2200,2500
GET,/product/L9ECAV7KIM,15482,334,46,100.11564233372687,6.159906275570393,2291.8515293858945,7666.035331352538,3.3336607321044402,0.0719185301978351,6,28,46,90,100,110,200,300,680,900,1300,2100,2300
GET,/product/LS4PSXUNUM,15519,315,47,102.0244797585482,6.094647571444511,2360.299219843,7674.63638121013,3.341627754910787,0.06782735632430556,6,28,47,91,100,120,190,300,720,910,1600,2000,2400
GET,/product/OLJCESPC7Z,15546,363,46,101.36478257974305,6.308315321803093,2356.9514621049166,7690.154251897594,3.3474415283100134,0.07816295347848545,6,28,46,90,100,110,190,300,700,910,1700,2200,2400
POST,/setCurrency,19935,429,78,112.84017774115492,9.118580725044012,2080.925371963531,10372.418911462253,4.292502693095337,0.09237439956548281,9,35,78,100,120,160,200,300,610,800,1600,2000,2100
,Aggregated,238875,5168,74,115.75168621901682,4.422303289175034,2603.844929020852,10513.20503610675,51.43574521259838,1.1127992936000353,4,31,74,100,120,170,220,370,650,880,1500,2200,2600
