timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-24T06:30:25,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,17.158483161008917,1.60986559834617e-05,9.382330496465108e-07,42.5,0.0,0.1768884658813476,0.0002025592870233,0,8.144210473762322e-07,0.0002033737080707,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:31:05,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,57.10904578003101,5.358813258859147e-05,9.383475394598402e-07,42.5,0.0,0.1773920059204101,0.0006741949672531,0,2.781871330383126e-06,0.0006769768385834,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:32:00,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,112.02963411493693,0.0001051257690563,9.383746531611564e-07,42.5,0.0,0.1775293350219726,0.0013225607546028,0,5.489083144117744e-06,0.0013280498377469,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:32:54,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,166.9752612989396,0.0001566868827322,9.38383815143502e-07,42.5,0.0,0.1775293350219726,0.0019712218555048,0,8.197568081914625e-06,0.0019794194235867,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:33:50,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,222.0106656959979,0.0002083323234257,9.38388805657806e-07,42.5,0.0,0.1776208877563476,0.002620942460146,0,1.0911849282727445e-05,0.0026318543094287,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:34:45,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,277.0901012959657,0.0002600191231183,9.383919595186494e-07,42.5,0.0,0.1776208877563476,0.0032711833438247,0,1.3628338106860544e-05,0.0032848116819316,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:35:40,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,332.01428496302105,0.0003115591514501,9.383908029283112e-07,42.5,0.0,0.1777124404907226,0.0039195763915368,0,1.6338505885032556e-05,0.0039359148974218,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:36:34,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,386.9929877299583,0.0003631528011297,9.383963344140128e-07,42.5,0.0,0.1778039932250976,0.0045686426383745,0,1.905287098293304e-05,0.0045876955093574,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:37:30,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,442.0475562849315,0.000414816542277,9.383979989919096e-07,42.5,0.0,0.1778955459594726,0.0052185894487576,0,2.1772135378467355e-05,0.005240361584136,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-24T06:38:25,codecarbon,40af4976-28c3-4f47-9afa-3edea50a6af7,497.1225720349466,0.0004664995926679,9.38399539490447e-07,42.5,0.0,0.1779870986938476,0.0058687776819733,0,2.4493909879679505e-05,0.005893271591853,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
