Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/productpage,563226,2549,2100.0,2744.630448354998,4.026824957691133,176329.5950720203,5157.7490918388,121.2625859804637,0.5487998275367294,4,1200,2100,2700,3000,3300,4200,5100,8900,12000,123000,136000,176000
,Aggregated,563226,2549,2100.0,2744.630448354998,4.026824957691133,176329.5950720203,5157.7490918388,121.2625859804637,0.5487998275367294,4,1200,2100,2700,3000,3300,4200,5100,8900,12000,123000,136000,176000
