Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1861,0,16,36.44679616541191,9.372805245220661,6495.713619980961,191.0,0.4006638489766687,0.0,9,14,16,18,19,21,26,36,140,240,4500,6500,6500
GET,/api/v1/adminbasicservice/adminbasic/prices,1817,0,16,36.83460492591528,10.007756762206554,5836.564696859568,1685.0,0.3911908724291279,0.0,10,14,16,18,20,21,28,56,170,240,5700,5800,5800
GET,/api/v1/assuranceservice/assurances/types,1807,0,9,21.280164477597317,5.549879744648933,4085.409166291356,108.0,0.3890379232137777,0.0,6,8,9,10,12,13,16,20,78,220,4000,4100,4100
PUT,/api/v1/consignservice/consigns,1827,3,22,80.3539341136703,14.02043690904975,26580.229891929775,390.34428024083195,0.39334382164447806,0.0006458847646050543,14,19,22,25,28,30,82,130,280,600,10000,27000,27000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1806,1,11,23.54717919740162,7.014335133135319,3674.9949897639453,458.7984496124031,0.3888226282922427,0.0002152949215350181,7,9,11,13,14,15,18,28,98,220,3600,3700,3700
GET,/api/v1/executeservice/execute/execute/8177ac5a-61ac-42f4-83f4-bd7b394d0531,1,0,545.2061337418854,545.2061337418854,545.2061337418854,545.2061337418854,51.0,0.0002152949215350181,0.0,550,550,550,550,550,550,550,550,550,550,550,550,550
GET,/api/v1/executeservice/execute/execute/d3c91694-d5b8-424c-9974-e14c89226e49,1,0,4796.552513726056,4796.552513726056,4796.552513726056,4796.552513726056,51.0,0.0002152949215350181,0.0,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,3579,13,50,180.7983699723085,31.520931981503963,60005.79510536045,1087.3922883487007,0.7705405241738298,0.0027988339799552356,32,43,50,58,79,100,200,320,600,1600,27000,60000,60000
POST,/api/v1/inside_pay_service/inside_payment,590032,92,35,185.3599898966798,6.4796870574355125,125005.39299473166,72.02961534289666,127.03089314314981,0.019807132781221665,6,15,35,89,100,150,340,640,1400,2500,10000,53000,125000
POST,/api/v1/orderOtherService/orderOther/refresh,10956,7,21,278.2410676067463,10.232998989522457,60690.86251920089,664.8673786053304,2.358771160337658,0.0015070644507451268,10,16,21,31,82,120,390,750,2600,5700,27000,60000,61000
POST,/api/v1/orderservice/order/refresh,10970,12,25,288.5116449523286,13.174390885978937,60213.768208865076,1312.917866909754,2.3617852892391484,0.002583539058420217,13,20,25,31,51,100,380,880,2600,6100,19000,60000,60000
POST,/api/v1/preserveotherservice/preserveOther,849,849,170.0,582.9425364298345,64.79439418762922,60006.72344304621,201.9846878680801,0.18278538838323038,0.18278538838323038,65,97,170,280,370,450,890,2200,4900,6700,60000,60000,60000
POST,/api/v1/preserveservice/preserve,934,934,170.0,597.4179059371743,62.87631392478943,27511.325707659125,192.57387580299786,0.20108545671370692,0.20108545671370692,63,94,170,290,390,470,880,2200,6400,9800,28000,28000,28000
POST,/api/v1/rebookservice/rebook,3072,10,17,221.3501632718362,4.508452955633402,49932.19074001536,126.67317708333333,0.6613859989555756,0.002152949215350181,5,14,17,27,90,100,290,810,2800,4100,12000,50000,50000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1806,1806,4,6.477273401421632,2.265063114464283,960.9413640573621,175.0,0.3888226282922427,0.3888226282922427,2,3,4,5,5,6,8,11,16,22,720,960,960
POST,/api/v1/travel2service/trips/left,2664,12,93,766.4525020329559,14.297411777079105,97505.90518116951,140.54241741741743,0.5735456709692882,0.002583539058420217,14,45,93,300,460,590,1100,2000,6300,13000,60000,98000,98000
POST,/api/v1/travelplanservice/travelPlan/quickest,1835,1835,87,328.47250568114566,29.285163152962923,60631.73568388447,234.949863760218,0.3950661810167582,0.3950661810167582,29,66,87,120,170,200,320,510,1200,4300,60000,61000,61000
POST,/api/v1/travelservice/trips/left,944,4,550.0,1462.7890777009563,217.78269112110138,60214.63822107762,326.8792372881356,0.2032384059290571,0.0008611796861400724,220,330,550,740,920,1100,2100,5600,12000,18000,60000,60000,60000
POST,/api/v1/travelservice/trips/left_parallel,1779,1779,9,30.331818374348128,5.808720830827951,11240.312171168625,245.0,0.38300966541079723,0.38300966541079723,6,8,9,10,12,12,17,29,88,230,6700,11000,11000
POST,/api/v1/users/login,25523,26,1600.0,2620.5361868500027,239.81205001473427,73787.838333752,367.9836226148964,5.494972282338267,0.005597667959910471,240,670,1600,2500,3400,4000,5900,7600,11000,15000,56000,73000,74000
,Aggregated,664063,7383,40,285.070265366482,2.265063114464283,125005.39299473166,128.3480723967455,142.96939147930874,1.5895224056930386,2,15,40,93,110,190,490,1100,2900,4900,14000,60000,125000
