Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1929,0,16,52.6360233358753,8.776477072387934,26565.389525145292,191.0,0.4153146903890551,0.0,9,14,16,18,19,21,25,33,220,300,13000,27000,27000
GET,/api/v1/adminbasicservice/adminbasic/prices,1871,0,16,40.04176167192815,9.673100430518389,11259.964240714908,1685.0,0.4028272606106387,0.0,10,14,16,18,20,21,25,29,200,230,6500,11000,11000
GET,/api/v1/assuranceservice/assurances/types,1966,0,8,31.635223988288235,5.417902022600174,35798.99709392339,108.0,0.42328080938563106,0.0,5,7,8,9,10,10,12,15,20,110,4600,36000,36000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1966,0,11,18.408068152341617,7.137470878660679,6387.318393681198,459.0,0.42328080938563106,0.0,7,10,11,13,14,14,17,20,35,220,430,6400,6400
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,3786,1,99,215.87997357576506,31.150121707469225,14200.416083913296,623.3438985736925,0.8151277438118002,0.00021530051342097205,31,58,100,140,180,220,370,620,1300,2700,7600,14000,14000
POST,/api/v1/orderOtherService/orderOther/refresh,10999,10999,4200.0,6171.894565743419,3.063441254198551,60029.06075771898,190.10610055459588,2.3680903471172714,2.3680903471172714,3,2200,4200,5900,7200,8200,12000,17000,32000,58000,60000,60000,60000
POST,/api/v1/orderservice/order/refresh,11155,11155,3800.0,6099.328134015522,3.216321114450693,73183.17772587761,179.4693859255939,2.4016772272109432,2.4016772272109432,3,2000,3800,5500,6900,7800,12000,18000,36000,60000,60000,67000,73000
POST,/api/v1/preserveotherservice/preserveOther,404,234,3600.0,4995.962858485925,18.874504137784243,60054.281656164676,153.19554455445544,0.0869814074220727,0.05038032014050746,19,1100,3600,4700,5300,5700,9800,16000,29000,60000,60000,60000,60000
POST,/api/v1/preserveservice/preserve,385,236,2000.0,4577.745015984522,28.755457140505314,60005.565534345806,153.62857142857143,0.08289069766707424,0.05081092116734941,29,860,2000,4300,4900,5400,8700,16000,37000,54000,60000,60000,60000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1936,1936,4,6.9922836175600205,2.6837103068828583,1592.2945481725037,175.0,0.4168217939830019,0.4168217939830019,3,4,4,5,5,5,6,7,10,17,690,1600,1600
POST,/api/v1/travel2service/trips/left,2900,159,330.0,1118.1780681712553,44.83068594709039,51397.384143900126,173.8106896551724,0.624371488920819,0.034232781633934554,45,120,330,780,1100,1200,2100,4300,9100,15000,35000,51000,51000
POST,/api/v1/travelplanservice/travelPlan/quickest,1896,157,820.0,3432.4647246470445,103.78383379429579,60026.64784807712,408.3512658227848,0.408209773446163,0.03380218060709261,100,290,830,2400,3400,4100,7200,12000,30000,53000,60000,60000,60000
POST,/api/v1/travelservice/trips/left,943,56,340.0,1007.8053326891145,49.404722172766924,60004.54393122345,169.11558854718982,0.20302838415597665,0.012056828751574435,49,130,340,620,800,960,1500,2700,8500,12000,60000,60000,60000
POST,/api/v1/travelservice/trips/left_parallel,1991,1991,9,20.450709271887884,6.0175396502017975,6367.386853788048,245.0,0.4286633222211554,0.4286633222211554,6,8,9,11,11,12,14,18,110,240,3100,6400,6400
POST,/api/v1/users/login,26688,1,560.0,1352.8140195108256,239.41662814468145,63819.77654574439,367.99696492805754,5.745940102178902,0.00021530051342097205,240,370,560,790,1000,1200,1800,4400,14000,17000,29000,45000,64000
,Aggregated,70815,26925,620.0,2649.930369656846,2.6837103068828583,73183.17772587761,328.95899173903837,15.246505857906136,5.796966323859673,3,150,620,1500,2700,3700,7000,11000,18000,28000,60000,60000,73000
