Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1141,0,15,28.362618127101534,9.912434034049511,3099.6834617108107,191.0,0.246968764238954,0.0,10,13,15,17,18,19,23,35,220,230,2100,3100,3100
GET,/api/v1/adminbasicservice/adminbasic/prices,1186,0,16,28.426683182760595,9.738806169480085,6372.695941943675,1685.0,0.25670898719316343,0.0,10,14,16,17,19,20,23,26,180,230,1100,6400,6400
GET,/api/v1/assuranceservice/assurances/types,1168,0,8,20.09795176715284,5.5072917602956295,11414.007886312902,108.0,0.25281289801147966,0.0,6,7,8,9,10,10,12,14,19,45,540,11000,11000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1165,0,11,30.188453833016972,7.151315920054913,15475.390259176493,459.0,0.2521635498145324,0.0,7,9,11,12,13,13,15,18,30,220,3300,15000,15000
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,2342,3,95,271.7884645095838,31.49287309497595,17156.727362889796,691.8189581554227,0.5069244924168539,0.0006493481969472937,31,57,95,130,170,220,400,760,2100,3800,12000,17000,17000
POST,/api/v1/orderOtherService/orderOther/refresh,6716,6716,6800.0,11211.762818151314,2.989450003951788,60222.08043420687,196.47424061941632,1.453674163566008,1.453674163566008,3,3800,6800,9400,11000,13000,24000,60000,60000,60000,60000,60000,60000
POST,/api/v1/orderservice/order/refresh,6856,6856,4900.0,10042.392477803256,3.3659259788691998,60043.98415097967,151.88623103850642,1.4839770794235483,1.4839770794235483,3,10,4900,7700,10000,12000,25000,60000,60000,60000,60000,60000,60000
POST,/api/v1/preserveotherservice/preserveOther,260,167,3300.0,8016.4102110044605,16.776566859334707,60007.971451152116,163.31923076923076,0.05627684373543211,0.036147049630066014,17,180,3600,5500,7400,9400,23000,60000,60000,60000,60000,60000,60000
POST,/api/v1/preserveservice/preserve,215,100,5000.0,9869.704836074176,40.169984102249146,60006.405003368855,126.93023255813954,0.046536620781222705,0.02164493989824312,40,2000,5000,7000,11000,13000,28000,43000,60000,60000,60000,60000,60000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1168,1168,4,4.768518432783448,2.8214906342327595,233.67187660187483,175.0,0.25281289801147966,0.25281289801147966,3,4,4,4,5,5,6,7,10,13,58,230,230
POST,/api/v1/travel2service/trips/left,1789,84,520.0,2583.407666508937,46.85274790972471,60160.78838380054,186.52207937395193,0.38722797477956944,0.018181749514524222,47,120,520,1000,1400,1700,3400,11000,35000,60000,60000,60000,60000
POST,/api/v1/travelplanservice/travelPlan/quickest,1189,203,700.0,5302.773500874927,103.63319842144847,60011.65493996814,347.9167367535744,0.2573583353901107,0.043939227993433534,100,290,700,2300,3900,4900,11000,33000,60000,60000,60000,60000,60000
POST,/api/v1/travelservice/trips/left,574,77,380.0,2472.9147381554862,47.75754129514098,60052.44195694104,173.890243902439,0.1242419550159155,0.016666603721647202,48,120,380,720,920,1200,3400,8900,45000,60000,60000,60000,60000
POST,/api/v1/travelservice/trips/left_parallel,1174,1174,9,15.169808584752491,5.759745836257935,702.8767010197043,245.0,0.25411159440537423,0.25411159440537423,6,8,9,10,11,11,13,16,100,210,620,700,700
POST,/api/v1/users/login,16548,0,670.0,1941.5230219146208,241.42389511689544,58958.80025299266,367.96325839980665,3.5818046543612714,0.0,240,380,670,1100,1700,2300,3800,5500,18000,27000,50000,58000,59000
,Aggregated,43491,16548,670.0,4451.822502633123,2.8214906342327595,60222.08043420687,330.09877905773607,9.413600811144915,3.5818046543612714,3,100,670,2400,4100,5400,11000,20000,60000,60000,60000,60000,60000
