Timestamp,User Count,Type,Name,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1758584668,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758584669,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758584670,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758584671,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758584672,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758584673,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1758584674,1,,Aggregated,0.000000,0.000000,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,1,0,5368.9397890120745,5368.9397890120745,5368.9397890120745,5368.9397890120745,368.0
1758584675,1,,Aggregated,0.000000,0.000000,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,1,0,5368.9397890120745,5368.9397890120745,5368.9397890120745,5368.9397890120745,368.0
1758584676,1,,Aggregated,0.000000,0.000000,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,1,0,5368.9397890120745,5368.9397890120745,5368.9397890120745,5368.9397890120745,368.0
1758584677,1,,Aggregated,0.000000,0.000000,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,1,0,5368.9397890120745,5368.9397890120745,5368.9397890120745,5368.9397890120745,368.0
