Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9474,121,65,105.5100235252413,5.893982015550137,2006.0930610634387,10424.49187249314,2.03978545945454,0.02605172478298494,6,31,65,98,110,140,200,290,580,840,1700,2000,2000
GET,/cart,19625,297,73,131.31439582479132,4.74684895016253,2075.6964839529246,15834.640611464969,4.225331395587434,0.06394514264914485,5,34,73,100,140,180,300,490,710,910,1800,2000,2100
POST,/cart,38833,562,110.0,157.48505729318097,4.399470053613186,3018.239520955831,18936.238456982464,8.36088122725334,0.1210005729589879,4,63,110,160,200,210,310,420,600,720,2100,2800,3000
POST,/cart/checkout,9741,140,280.0,336.4820683371368,6.495441077277064,3193.829419091344,6737.401396160559,2.097271496785589,0.030142491484445384,6,180,280,360,410,480,620,800,1100,1400,2500,3200,3200
GET,/product/0PUK6V6EV0,15219,224,64,129.47943068884607,6.350501906126738,2689.178722212091,7807.5999080097245,3.2767041278698166,0.048227986375112615,6,30,64,100,130,170,280,500,800,1100,2100,2600,2700
GET,/product/1YMWWN1N4O,15353,218,64,127.46618716469929,6.06940989382565,2599.1573589853942,7827.005275841855,3.305554798290643,0.04693616531149353,6,30,64,100,130,170,280,490,780,1100,2000,2400,2600
GET,/product/2ZYFJ3GM2N,14851,211,66,131.6274880849656,6.11735787242651,2430.6602699216455,7828.760352838192,3.1974724359678457,0.045429040737271255,6,30,66,100,130,170,290,510,810,1100,2100,2400,2400
GET,/product/66VCHSJNUP,15132,232,65,129.30461235929164,6.24105310998857,2603.528371080756,7793.433716627015,3.25797272244734,0.049950414459938065,6,29,65,100,130,170,280,490,820,1100,2000,2300,2600
GET,/product/6E92ZMYYFZ,14979,227,64,130.11927901357086,6.147459847852588,2686.626885086298,7781.479671540156,3.225031285325053,0.048873896906922155,6,29,64,100,130,170,280,500,820,1100,2000,2600,2700
GET,/product/9SIQT8TOJO,15212,222,65,128.76646123729955,6.014621118083596,2784.5109938643873,7834.073428871943,3.275197003295594,0.04779737935390625,6,30,65,100,130,170,280,500,800,1000,2200,2600,2800
GET,/product/L9ECAV7KIM,14987,229,65,131.05135951540115,5.970921134576201,2582.940715830773,7796.188029625676,3.2267537134098783,0.04930450392812852,6,30,65,100,130,170,290,500,810,1100,2100,2600,2600
GET,/product/LS4PSXUNUM,14983,216,65,130.1107361361163,6.195073947310448,2789.199246093631,7798.464126009478,3.2258924993674656,0.046505558290287165,6,29,65,100,130,170,280,500,810,1100,2100,2600,2800
GET,/product/OLJCESPC7Z,15047,191,65,130.25855033951143,6.0998741537332535,2668.0982809048146,7836.622316740879,3.2396719240460694,0.04112297052520763,6,30,65,100,130,170,290,510,830,1100,2000,2600,2700
POST,/setCurrency,19266,299,74,114.02994900774881,9.135761065408587,2063.113355077803,10408.364631994187,4.148037435280891,0.06437574967035121,9,35,74,100,130,160,200,300,620,890,1800,2100,2100
,Aggregated,232702,3389,82,140.8977080697831,4.399470053613186,3193.829419091344,10621.074348308137,50.1015575243815,0.7296635974341815,4,33,82,110,170,190,300,500,770,1000,2000,2600,3200
