Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10076,106,70,107.44446028834938,6.5323831513524055,2173.6801359802485,10437.08932115919,2.1692915043602543,0.022821049966473498,7,31,70,99,110,150,200,300,610,830,1500,2100,2200
GET,/cart,19728,216,68,110.4636625308291,4.867090843617916,1996.1178400553763,15769.372009326846,4.247298808854615,0.046503271629795055,5,34,68,100,110,160,210,310,610,800,1500,2000,2000
POST,/cart,39166,450,100,138.8294664901277,4.575685830786824,2517.156841000542,18939.415998570188,8.432162669687745,0.09688181589540636,5,60,100,150,190,200,280,310,400,590,1300,2400,2500
POST,/cart/checkout,9871,117,260.0,317.98402525450314,6.399821024388075,2413.210808997974,6742.582818356803,2.1251564548967914,0.025189272132805654,6,170,260,330,400,430,580,750,1100,1300,2000,2400,2400
GET,/product/0PUK6V6EV0,15288,170,51,105.79544017742003,6.235328037291765,2287.110413890332,7760.952904238618,3.291398225353272,0.0365997971160424,6,29,51,93,110,120,200,310,760,940,1800,2300,2300
GET,/product/1YMWWN1N4O,15338,178,51,103.4560537309008,6.171970162540674,2486.007133964449,7776.664102229756,3.3021628715638727,0.03832214050973852,6,29,51,93,100,120,200,300,700,910,1800,2400,2500
GET,/product/2ZYFJ3GM2N,15252,144,54,105.88635799231741,6.632601842284203,2396.266676019877,7786.034683975872,3.2836476800816397,0.031002181086530037,7,29,55,93,110,120,200,300,730,940,1600,2400,2400
GET,/product/66VCHSJNUP,15516,169,53,105.04011735081798,6.206410937011242,2216.968186898157,7751.99381283836,3.340485012073611,0.03638450419183039,6,29,53,93,100,120,200,300,740,910,1800,2200,2200
GET,/product/6E92ZMYYFZ,15404,167,53,106.96473890751123,6.217446876689792,2397.9293380398303,7735.159828615944,3.316372204561866,0.03595391834340636,6,29,53,93,110,120,200,310,760,930,1800,2200,2400
GET,/product/9SIQT8TOJO,15357,165,50,101.2771205209509,6.309085991233587,2582.1002919692546,7787.111349873022,3.306253437123901,0.03552333249498233,6,29,50,92,100,120,190,290,680,900,1900,2300,2600
GET,/product/L9ECAV7KIM,15386,167,51,104.89848290890468,6.62537501193583,2394.568905001506,7748.6559859612635,3.3124969319260495,0.03595391834340636,7,29,51,92,110,120,200,300,720,920,1800,2200,2400
GET,/product/LS4PSXUNUM,15379,168,52,103.76834610190166,6.411845097318292,2292.2954780515283,7752.05787112296,3.3109898814565653,0.03616921126761838,6,29,52,93,110,120,200,300,700,940,1800,2300,2300
GET,/product/OLJCESPC7Z,15592,161,51,103.12453505116969,6.702132057398558,2305.504312971607,7783.602616726526,3.3568472743137243,0.03466216079813428,7,29,51,93,100,120,200,300,700,910,1800,2300,2300
POST,/setCurrency,19971,203,78,116.42922649938018,9.29578416980803,2142.983518075198,10439.293125031296,4.299614989438134,0.04370446361503887,9,35,78,100,130,170,210,300,630,840,1600,2100,2100
,Aggregated,237324,2581,76,120.64935873417856,4.575685830786824,2582.1002919692546,10570.291201058468,51.094177945692046,0.5556710373912085,5,32,76,100,130,170,240,380,690,900,1700,2300,2600
