Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9769,195,57,101.87006306321905,6.457834038883448,1664.9816341232508,10380.743883713789,2.102830890918678,0.04197482073181925,6,29,57,95,110,130,200,300,630,790,1100,1700,1700
GET,/cart,19399,405,73,129.81204577409886,4.7547658905386925,1602.8536839876324,15579.238053507912,4.1757412685977515,0.08717847382762459,5,33,73,100,150,190,310,510,700,800,1100,1600,1600
POST,/cart,38832,789,110.0,160.0585563402865,4.527234006673098,2100.256883073598,18794.81834569427,8.358801223887205,0.16983658234566865,5,59,110,170,200,210,330,490,620,780,1500,1900,2100
POST,/cart/checkout,9840,191,280.0,338.4223169776823,6.708482978865504,2557.726073078811,6726.7615853658535,2.118114030774879,0.04111379876808962,7,180,280,360,420,490,640,820,1100,1300,1700,2600,2600
GET,/product/0PUK6V6EV0,15100,334,57,131.14423261391036,5.915723973885179,2133.0866259522736,7662.875099337748,3.2503579130793367,0.07189533397142374,6,28,57,97,110,170,360,590,840,1000,1400,1700,2100
GET,/product/1YMWWN1N4O,15029,306,55,129.13289670333918,6.103047169744968,1754.9825741443783,7677.943176525384,3.2350747732231357,0.06586818022531636,6,28,55,95,110,170,310,580,870,1000,1400,1700,1800
GET,/product/2ZYFJ3GM2N,15217,310,56,128.33414120245448,6.147345062345266,2002.556201070547,7687.478740881908,3.275542805518428,0.06672920218904599,6,28,56,96,110,170,310,570,820,1000,1500,1900,2000
GET,/product/66VCHSJNUP,14881,341,56,129.27132351655973,6.166174076497555,2268.0802401155233,7648.6653450708955,3.2032169605651397,0.07340212240795058,6,28,56,95,110,170,320,590,830,1000,1400,2100,2300
GET,/product/6E92ZMYYFZ,15081,285,53,129.39169817711826,6.088345078751445,2180.902778869495,7641.269478151316,3.246268058751621,0.06134781491573582,6,28,53,95,110,170,330,590,830,1000,1400,1800,2200
GET,/product/9SIQT8TOJO,14946,271,57,130.73035865078324,6.243960000574589,2312.006132910028,7695.664525625585,3.2172085674757462,0.05833423804268213,6,28,57,96,110,160,310,590,870,1100,1400,2000,2300
GET,/product/L9ECAV7KIM,15051,262,53,128.19678962281918,6.052395096048713,2288.1323259789497,7657.061590591988,3.2398103940236487,0.056396938624290474,6,28,53,95,110,170,320,580,810,990,1400,2000,2300
GET,/product/LS4PSXUNUM,15022,302,57,129.03483567348414,6.141476100310683,1810.7809389475733,7653.928504859539,3.233567984786609,0.06500715826158673,6,28,57,96,110,170,310,580,820,1000,1500,1800,1800
GET,/product/OLJCESPC7Z,15182,275,54,128.4392153835772,6.065314868465066,2011.5638750139624,7689.47147938348,3.268008863335794,0.05919526000641176,6,28,54,95,110,160,310,580,860,1000,1400,2000,2000
POST,/setCurrency,19575,370,68,106.47278376567114,9.415206965059042,1673.4525938518345,10387.090779054917,4.213626235001855,0.07964453164499037,9,33,68,99,110,150,200,300,600,760,1100,1300,1700
,Aggregated,232924,4636,77,140.2332847741135,4.527234006673098,2557.726073078811,10484.596752588826,50.13816996993983,0.9979244559626361,5,31,77,110,170,190,350,550,790,970,1400,1900,2600
