Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1370,0,15,21.166918695612,9.979217778891325,3242.382385302335,191.0,0.2949391451874244,0.0,10,13,15,16,17,18,21,27,40,140,440,3200,3200
GET,/api/v1/adminbasicservice/adminbasic/prices,1327,0,15,28.3738605466832,9.090592619031668,6018.854727037251,1685.0,0.2856819311413958,0.0,9,14,15,17,18,19,24,46,130,300,490,6000,6000
GET,/api/v1/assuranceservice/assurances/types,1301,0,8,14.158845431014587,5.710456054657698,2168.1542275473475,108.0,0.2800845459042622,0.0,6,7,8,9,9,10,11,14,54,100,670,2200,2200
GET,/api/v1/cancelservice/cancel/8177ac5a-61ac-42f4-83f4-bd7b394d0531/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,27117.249771021307,27117.249771021307,27117.249771021307,27117.249771021307,41.0,0.0002152840475820616,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,/api/v1/cancelservice/cancel/d3c91694-d5b8-424c-9974-e14c89226e49/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,20826.333762612194,20826.333762612194,20826.333762612194,20826.333762612194,41.0,0.0002152840475820616,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
PUT,/api/v1/consignservice/consigns,1315,0,21,42.451016984157576,14.778109267354012,7620.617985725403,389.8783269961977,0.283098522570411,0.0,15,18,21,23,24,26,37,120,250,380,1200,7600,7600
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1301,0,10,62.07090291158109,7.213920820504427,7472.610428929329,459.0,0.2800845459042622,0.0,7,9,10,11,12,13,15,24,85,350,7500,7500,7500
GET,/api/v1/executeservice/execute/collected/8177ac5a-61ac-42f4-83f4-bd7b394d0531,1,0,5097.089198417962,5097.089198417962,5097.089198417962,5097.089198417962,51.0,0.0002152840475820616,0.0,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
GET,/api/v1/executeservice/execute/execute/5ad7750b-a68b-49c0-a8c0-32776b067703,1,0,298.5001029446721,298.5001029446721,298.5001029446721,298.5001029446721,51.0,0.0002152840475820616,0.0,300,300,300,300,300,300,300,300,300,300,300,300,300
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,2593,0,42,121.71661107798387,29.374015983194113,16923.97813498974,1090.0,0.5582315353802858,0.0,29,37,42,48,57,74,170,290,460,650,16000,17000,17000
POST,/api/v1/inside_pay_service/inside_payment,414774,0,12,64.57105803277685,6.284941919147968,6889.187064021826,71.99997106858193,89.29422555180203,0.0,6,10,12,15,26,46,110,310,630,920,2100,3900,6900
POST,/api/v1/orderOtherService/orderOther/refresh,7929,0,17,83.73994527263423,12.05056393519044,6652.141276746988,752.6570815991928,1.7069872132781665,0.0,12,15,17,19,22,27,150,370,840,1500,3300,6700,6700
POST,/api/v1/orderservice/order/refresh,7933,0,20,79.99673819226457,14.017899055033922,6906.866352073848,1314.0,1.7078483494684948,0.0,14,18,20,22,24,26,110,330,850,1500,4400,6900,6900
POST,/api/v1/preserveotherservice/preserveOther,651,651,92,337.3701350510223,58.12289286404848,18034.052680712193,202.0,0.1401499149759221,0.1401499149759221,58,73,92,160,220,270,420,720,1400,2800,18000,18000,18000
POST,/api/v1/preserveservice/preserve,648,648,93,352.69226051685916,58.70877578854561,17519.128683954477,192.0,0.13950406283317593,0.13950406283317593,59,74,94,160,230,280,510,800,2200,3300,18000,18000,18000
POST,/api/v1/rebookservice/rebook,2529,0,14,49.95935484612292,7.864919025450945,5539.020585827529,126.90351917754053,0.5444533563350338,0.0,8,12,14,15,18,21,94,200,450,740,2000,5500,5500
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1363,1363,4,4.47044084675375,2.407581079751253,59.080399107187986,175.0,0.29343215685435,0.29343215685435,2,3,4,4,5,5,6,8,11,14,31,59,59
POST,/api/v1/travel2service/trips/left,1937,0,47,329.92460891372673,26.450582779943943,25048.378739971668,144.16210635002582,0.4170052001664533,0.0,26,37,47,230,310,400,720,1200,2200,3400,24000,25000,25000
POST,/api/v1/travelplanservice/travelPlan/quickest,1350,1350,68,139.74399464480854,42.27360896766186,13014.96676588431,235.0,0.2906334642357832,0.2906334642357832,42,55,68,82,140,160,280,440,570,850,2400,13000,13000
POST,/api/v1/travelservice/trips/left,650,0,360.0,663.7719457861609,186.03707291185856,13661.433402914554,327.0,0.13993463092834005,0.0,190,240,360,550,650,780,1200,1900,3800,4700,14000,14000,14000
POST,/api/v1/travelservice/trips/left_parallel,1342,1342,8,11.826438769273427,5.839782766997814,736.006086692214,245.0,0.2889111918551267,0.2889111918551267,6,7,8,9,10,10,13,19,35,42,440,740,740
POST,/api/v1/users/login,18571,3,7500.0,8891.212092708638,63.58031230047345,58006.57769292593,367.9558989822842,3.9980400476464664,0.0006458521427461848,64,5100,7500,9500,11000,12000,16000,19000,25000,29000,41000,53000,58000
,Aggregated,468888,5357,13,417.25515953278966,2.407581079751253,58006.57769292593,131.41004888160924,100.9441065026577,1.153276642897104,2,10,13,18,40,64,270,900,7400,11000,23000,37000,58000
