Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,963,22,19,740.2688489486062,10.887707117944956,60695.365191902965,191.86396677050882,0.20729799713013136,0.0047357797890580375,11,16,19,22,25,28,220,1500,6600,27000,61000,61000,61000
GET,/api/v1/adminbasicservice/adminbasic/prices,980,5,20,703.2257146767473,11.496820952743292,60221.327796112746,1677.4551020408164,0.21095746333076712,0.0010763135884222811,11,16,20,23,26,35,230,2200,8700,14000,60000,60000,60000
GET,/api/v1/assuranceservice/assurances/types,875,8,10,438.77587694887603,6.382890976965427,60213.15989596769,107.98857142857143,0.18835487797389922,0.00172210174147565,6,8,10,11,12,14,43,1000,3100,9200,60000,60000,60000
PUT,/api/v1/consignservice/consigns,891,14,28,894.417803738722,11.385437101125717,70526.85327921063,387.5465768799102,0.1917990814568505,0.0030136780475823874,11,22,28,35,61,100,410,3000,8200,27000,71000,71000,71000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,863,10,13,413.1851676751148,7.713189348578453,52643.19436904043,457.4669756662804,0.18577172536168574,0.0021526271768445623,8,10,13,15,17,18,75,1000,5100,12000,53000,53000,53000
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,1846,78,110.0,2130.007777014951,3.433436155319214,87596.5083502233,1055.0005417118093,0.3973749768455062,0.016790491979387586,3,54,110,220,340,510,2300,9600,37000,60000,66000,88000,88000
POST,/api/v1/inside_pay_service/inside_payment,271414,537,20,343.2930865768665,4.085891880095005,125006.78827334195,72.3846190690237,58.42531525760901,0.115596079396553,4,13,20,74,110,200,490,990,2500,5000,60000,66000,125000
POST,/api/v1/orderOtherService/orderOther/refresh,5843,78,35,1255.0139437386092,13.260219246149063,112583.16848194227,1387.6927947971933,1.2577800594302777,0.016790491979387586,13,23,35,190,330,530,1700,5200,13000,27000,63000,113000,113000
POST,/api/v1/orderservice/order/refresh,5877,106,37,1397.6552707071182,11.582247912883759,108068.8955928199,1294.9452101412285,1.2650989918315494,0.02281784807455236,12,24,37,220,440,670,2100,5800,14000,30000,63000,108000,108000
POST,/api/v1/preserveotherservice/preserveOther,355,355,430.0,2857.0052431332288,74.6867279522121,113088.1239483133,201.76338028169013,0.07641826477798196,0.07641826477798196,75,190,430,700,1100,1500,5200,12000,32000,60000,113000,113000,113000
POST,/api/v1/preserveservice/preserve,410,410,400.0,3699.3012203903095,50.88214995339513,60641.679050866514,194.5121951219512,0.08825771425062706,0.08825771425062706,51,180,400,860,1600,2600,10000,18000,45000,60000,61000,61000,61000
POST,/api/v1/rebookservice/rebook,3614,28,18,596.7329413734178,8.108063135296106,66377.73323990405,128.15550636413946,0.7779594617116248,0.006027356095164775,8,14,18,29,91,120,480,1500,5800,13000,61000,66000,66000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,953,953,4,32.55197743309617,2.283417619764805,9211.168852634728,175.0,0.20514536995328678,0.20514536995328678,2,3,4,5,5,5,7,10,23,510,9200,9200,9200
POST,/api/v1/travel2service/trips/left,1365,75,250.0,4219.169500619582,10.765286162495613,79258.33183573559,134.95164835164834,0.29383360963928273,0.016144703826334216,11,56,250,960,1700,2600,9600,26000,60000,60000,75000,79000,79000
POST,/api/v1/travelplanservice/travelPlan/quickest,968,968,210.0,2957.4850309771978,10.33816672861576,74915.81209003925,234.88739669421489,0.20837431071855364,0.20837431071855364,10,89,210,340,580,1100,5700,15000,59000,61000,75000,75000,75000
POST,/api/v1/travelservice/trips/left,490,68,1700.0,9513.072980780687,21.20302338153124,92715.47571197152,311.41632653061225,0.10547873166538356,0.014637864802543024,21,820,1800,3900,7500,13000,33000,60000,61000,63000,93000,93000,93000
POST,/api/v1/travelservice/trips/left_parallel,996,996,10,257.230666997173,3.0803843401372433,36419.42867496982,244.6987951807229,0.21440166681371842,0.21440166681371842,3,9,10,12,13,14,97,710,3100,6500,36000,36000,36000
POST,/api/v1/users/login,14068,297,1300.0,3941.9362304250903,3.9536948315799236,222912.4376308173,367.0597810634063,3.0283159123849304,0.0639330271522835,4,590,1300,2300,3300,3900,6100,13000,54000,61000,79000,125000,223000
,Aggregated,312771,5008,23,605.2556926057563,2.283417619764805,222912.4376308173,149.40217283571687,67.32793547288506,1.0780356901637569,2,13,23,92,190,280,760,1800,4900,9400,61000,86000,223000
