Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,990,21,18,438.95939273543354,5.016745068132877,60003.203242085874,192.61818181818182,0.21314603174764926,0.004521279461313772,5,15,18,21,23,26,220,1500,6700,9700,60000,60000,60000
GET,/api/v1/adminbasicservice/adminbasic/prices,1016,15,18,680.1234367202718,7.082855794578791,86576.05571532622,1662.751968503937,0.21874380631879964,0.003229485329509837,7,15,18,21,26,32,230,1500,6800,13000,60000,87000,87000
GET,/api/v1/assuranceservice/assurances/types,941,2,9,183.61261207659854,6.2988740392029285,41355.983037967235,107.97236981934113,0.20259637967125044,0.00043059804393464496,6,8,9,11,12,13,51,620,1700,3100,41000,41000,41000
PUT,/api/v1/consignservice/consigns,861,20,28,1100.3288991509155,15.818797051906586,60010.195835027844,386.83391405342627,0.18537245791386464,0.00430598043934645,16,23,28,38,83,140,1000,6000,14000,27000,60000,60000,60000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,937,9,14,498.00341828898183,8.570700883865356,60008.8825202547,456.9028815368196,0.20173518358338116,0.0019376911977059023,9,11,14,16,19,22,140,1600,5600,10000,60000,60000,60000
GET,/api/v1/executeservice/execute/collected/d3c91694-d5b8-424c-9974-e14c89226e49,1,0,5306.632538791746,5306.632538791746,5306.632538791746,5306.632538791746,51.0,0.00021529902196732248,0.0,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300,5300
GET,/api/v1/executeservice/execute/execute/d3c91694-d5b8-424c-9974-e14c89226e49,1,0,4307.328765280545,4307.328765280545,4307.328765280545,4307.328765280545,51.0,0.00021529902196732248,0.0,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300,4300
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,1939,125,77,1759.7528884908768,2.960832789540291,63523.28249812126,1033.9747292418772,0.4174648035946383,0.02691237774591531,3,49,77,150,250,320,1500,7800,30000,59000,63000,64000,64000
POST,/api/v1/inside_pay_service/inside_payment,264213,792,17,319.8270597373236,6.790893152356148,119330.94720775262,72.7218002142211,56.884800491052175,0.1705168253981194,7,13,17,50,98,160,370,700,2000,4200,60000,66000,119000
POST,/api/v1/orderOtherService/orderOther/refresh,5640,90,33,1327.4767470074626,12.194893788546324,73667.20022680238,1622.2810283687943,1.2142864838956988,0.019376911977059024,12,24,34,150,280,450,1600,5000,13000,39000,61000,74000,74000
POST,/api/v1/orderservice/order/refresh,5660,96,28,1073.82566637817,4.8746527172625065,109991.12987704575,1296.2795053003533,1.2185924643350452,0.02066870610886296,5,22,28,83,230,300,1300,3400,11000,26000,64000,110000,110000
POST,/api/v1/preserveotherservice/preserveOther,416,416,330.0,3768.552904559049,10.412221774458885,125005.09409280494,206.46394230769232,0.08956439313840615,0.08956439313840615,10,160,330,510,870,1400,7700,21000,58000,60000,125000,125000,125000
POST,/api/v1/preserveservice/preserve,387,387,280.0,2437.1832827652397,6.556128151714802,73182.75034194812,192.78036175710594,0.08332072150135379,0.08332072150135379,7,150,280,470,880,1200,5500,13000,26000,57000,73000,73000,73000
POST,/api/v1/rebookservice/rebook,3730,31,18,622.1515361466832,4.838431254029274,73118.78862930462,127.5597855227882,0.8030653519381128,0.006674269680986997,5,14,18,38,95,140,420,1500,4700,13000,61000,73000,73000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,942,942,4,48.339452689430516,2.364745829254389,13573.89114331454,175.0,0.20281167869321778,0.20281167869321778,2,3,4,4,5,5,7,10,35,220,14000,14000,14000
POST,/api/v1/travel2service/trips/left,1488,106,250.0,3272.2915411389795,11.639928910881281,66443.91728984192,141.94825268817203,0.32036494468737586,0.022821696328536183,12,52,250,700,1300,1800,6600,17000,52000,60000,62000,66000,66000
POST,/api/v1/travelplanservice/travelPlan/quickest,937,937,180.0,2504.8963165168107,5.3917886689305305,66665.38415290415,233.67449306296692,0.20173518358338116,0.20173518358338116,5,79,180,350,680,1100,4200,11000,44000,60000,67000,67000,67000
POST,/api/v1/travelservice/trips/left,474,75,1200.0,6883.910925322082,4.5455871149897575,84155.7986852713,306.8755274261603,0.10205173641251085,0.016147426647549187,5,550,1200,2100,3600,5900,20000,60000,60000,61000,84000,84000,84000
POST,/api/v1/travelservice/trips/left_parallel,974,974,9,333.9102720928778,4.525111988186836,73451.80079061538,242.31416837782342,0.2097012473961721,0.2097012473961721,5,8,9,11,12,13,25,220,2000,6600,73000,73000,73000
POST,/api/v1/users/login,13898,299,2500.0,5561.323172720458,8.610022719949484,127703.36641184986,368.74406389408546,2.992225807301848,0.06437440756822942,9,810,2500,4300,6100,7200,10000,18000,57000,61000,87000,116000,128000
,Aggregated,305445,5337,19,645.5310427990016,2.364745829254389,127703.36641184986,154.48298711715694,65.76200976480881,1.1490508802396,2,13,19,73,140,220,630,2000,6600,12000,61000,84000,128000
