Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1830,11,16,134.1521890340322,9.947695303708315,23837.42073830217,191.68196721311475,0.3940489200973785,0.0023686000661591058,10,13,16,18,20,22,67,230,1100,3100,17000,24000,24000
GET,/api/v1/adminbasicservice/adminbasic/prices,1929,0,16,148.62137867360843,9.519138839095831,53751.3943859376,1685.0,0.4153663206928105,0.0,10,14,16,18,21,23,100,240,1000,3300,28000,54000,54000
GET,/api/v1/assuranceservice/assurances/types,1797,0,8,33.98570068528835,5.4444679990410805,13489.176462870091,108.0,0.38694311989890123,0.0,5,7,8,9,10,11,14,21,210,290,7200,13000,13000
GET,/api/v1/cancelservice/cancel/5ad7750b-a68b-49c0-a8c0-32776b067703/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3198.4722861088812,3198.4722861088812,3198.4722861088812,3198.4722861088812,41.0,0.0002153272787417369,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v1/cancelservice/cancel/8177ac5a-61ac-42f4-83f4-bd7b394d0531/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3700.2259050495923,3700.2259050495923,3700.2259050495923,3700.2259050495923,41.0,0.0002153272787417369,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/api/v1/cancelservice/cancel/d3c91694-d5b8-424c-9974-e14c89226e49/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,24678.735461086035,24678.735461086035,24678.735461086035,24678.735461086035,41.0,0.0002153272787417369,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
PUT,/api/v1/consignservice/consigns,1034,2,30,214.160364523811,14.87108413130045,60225.26478813961,388.8588007736944,0.22264840621895596,0.0004306545574834738,15,23,30,40,71,100,230,440,1500,3100,14000,60000,60000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1796,0,11,70.63542063662238,7.058296352624893,27296.57556070015,459.0,0.3867277926201595,0.0,7,9,11,12,13,14,19,100,420,1200,7400,27000,27000
GET,/api/v1/executeservice/execute/collected/5ad7750b-a68b-49c0-a8c0-32776b067703,1,0,314.65765088796616,314.65765088796616,314.65765088796616,314.65765088796616,51.0,0.0002153272787417369,0.0,310,310,310,310,310,310,310,310,310,310,310,310,310
GET,/api/v1/executeservice/execute/execute/8177ac5a-61ac-42f4-83f4-bd7b394d0531,1,0,5994.113727938384,5994.113727938384,5994.113727938384,5994.113727938384,51.0,0.0002153272787417369,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,3663,23,53,401.5273415448448,27.42241881787777,60228.11000002548,699.9721539721539,0.7887438220309823,0.004952527411059949,27,41,53,95,170,250,460,940,3800,7500,40000,60000,60000
POST,/api/v1/inside_pay_service/inside_payment,326168,96,16,217.03174182436098,6.746300961822271,73252.46899900958,72.08498074611856,70.23286785263484,0.020671418759206743,7,12,16,31,85,110,340,830,2100,3500,14000,54000,73000
POST,/api/v1/orderOtherService/orderOther/refresh,11141,3659,27,405.8137056991219,13.951488304883242,73247.89830995724,1172.5611704514854,2.398961212461691,0.7878825129160153,14,23,27,35,100,210,560,1400,3600,6500,53000,60000,73000
POST,/api/v1/orderservice/order/refresh,11163,3692,25,242.6029978189686,10.34989720210433,60216.15607710555,944.8073098629401,2.403698412594009,0.7949883131144927,10,21,25,29,35,75,230,490,2100,4000,27000,60000,60000
POST,/api/v1/preserveotherservice/preserveOther,505,505,280.0,1239.4099900369893,66.71592593193054,60620.53268030286,201.97425742574256,0.10874027576457714,0.10874027576457714,67,120,280,470,620,870,2800,6000,9300,12000,61000,61000,61000
POST,/api/v1/preserveservice/preserve,495,495,280.0,1046.135111549173,10.444244835525751,37151.60471992567,191.65050505050505,0.10658700297715977,0.10658700297715977,10,110,280,410,580,750,2200,4500,9100,13000,37000,37000,37000
POST,/api/v1/rebookservice/rebook,4254,2,17,227.88612473888307,7.475380785763264,60005.468390882015,127.0072872590503,0.9160022437673488,0.0004306545574834738,7,13,17,24,70,100,260,660,2100,4000,14000,60000,60000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1904,1904,4,8.89454150040235,2.475215122103691,1731.3780183903873,175.0,0.40998313872426706,0.40998313872426706,2,3,4,4,5,5,7,9,18,58,1500,1700,1700
POST,/api/v1/travel2service/trips/left,2747,24,88,1158.4699339598476,12.355923186987638,63097.523886244744,99.98980706224972,0.5915040347035513,0.005167854689801686,12,52,88,270,520,770,1900,4800,11000,20000,60000,63000,63000
POST,/api/v1/travelplanservice/travelPlan/quickest,1827,1106,140.0,802.7084531939472,10.56331628933549,60008.63898219541,159.9064039408867,0.3934029382611533,0.23815197028836102,11,100,140,290,400,530,1400,3200,7100,13000,50000,60000,60000
POST,/api/v1/travelservice/trips/left,885,11,470.0,1690.1761532013993,43.16385183483362,60016.762282233685,203.12881355932203,0.19056464168643716,0.0023686000661591058,43,63,470,850,1100,1400,3100,6600,15000,28000,60000,60000,60000
POST,/api/v1/travelservice/trips/left_parallel,1840,1840,9,59.91582260441805,5.783145781606436,13158.458288758993,244.91847826086956,0.3962021928847959,0.3962021928847959,6,8,9,10,11,12,18,97,640,1400,6400,13000,13000
POST,/api/v1/users/login,26139,113,2500.0,3833.312845258158,9.200724307447672,87244.97406883165,368.34442786640653,5.628439739030261,0.02433198249781627,9,1300,2500,3500,4200,4900,7700,11000,17000,29000,61000,74000,87000
,Aggregated,401122,13483,18,471.3089401653847,2.475215122103691,87244.97406883165,166.0438370371109,86.37250870344299,2.903257699274839,2,12,18,59,120,220,900,2400,4900,7600,28000,61000,87000
