Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,2495,0,16,29.611908116812756,9.802134707570076,5391.252409201115,191.0,0.5370904685147294,0.0,10,14,16,18,20,22,33,88,180,220,850,5400,5400
GET,/api/v1/adminbasicservice/adminbasic/prices,2541,0,17,33.29595182342429,10.281314142048359,7336.421869695187,1685.0,0.5469927376737185,0.0,10,14,17,19,21,23,36,98,190,260,480,7300,7300
GET,/api/v1/assuranceservice/assurances/types,2385,0,9,18.347094146694904,5.112603772431612,3783.4910042583942,108.0,0.5134111292214949,0.0,5,8,9,11,12,13,16,25,88,180,1500,3800,3800
PUT,/api/v1/consignservice/consigns,2588,0,27,52.695087493660715,14.64511826634407,7282.67656173557,389.7503863987635,0.557110273553555,0.0,15,22,27,30,35,40,100,170,270,350,2600,7300,7300
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2384,0,12,30.59237169636251,6.775939837098122,5928.833599202335,459.0,0.5131958625006473,0.0,7,10,12,13,15,16,21,34,110,230,5400,5900,5900
GET,/api/v1/executeservice/execute/collected/5ad7750b-a68b-49c0-a8c0-32776b067703,2,0,42,109.66503457166255,41.72645602375269,177.6036131195724,51.0,0.0004305334416951739,0.0,42,42,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/executeservice/execute/collected/d3c91694-d5b8-424c-9974-e14c89226e49,1,0,362.7346642315388,362.7346642315388,362.7346642315388,362.7346642315388,51.0,0.00021526672084758695,0.0,360,360,360,360,360,360,360,360,360,360,360,360,360
GET,/api/v1/executeservice/execute/execute/5ad7750b-a68b-49c0-a8c0-32776b067703,1,0,5586.657009087503,5586.657009087503,5586.657009087503,5586.657009087503,51.0,0.00021526672084758695,0.0,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600
GET,/api/v1/executeservice/execute/execute/8177ac5a-61ac-42f4-83f4-bd7b394d0531,1,0,676.5895788557827,676.5895788557827,676.5895788557827,676.5895788557827,51.0,0.00021526672084758695,0.0,680,680,680,680,680,680,680,680,680,680,680,680,680
GET,/api/v1/executeservice/execute/execute/d3c91694-d5b8-424c-9974-e14c89226e49,1,0,177.44189593940973,177.44189593940973,177.44189593940973,177.44189593940973,51.0,0.00021526672084758695,0.0,180,180,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,4931,0,53,101.3647999016323,31.820164993405342,13312.793256249279,2048.5735145001013,1.0614802004994512,0.0,32,45,53,63,90,110,200,290,460,600,2200,13000,13000
POST,/api/v1/inside_pay_service/inside_payment,825564,0,23,99.0675288529072,6.754077039659023,27400.734066031873,71.99995639344739,177.71645512981726,0.0,7,15,23,67,86,94,180,310,600,1100,6200,15000,27000
POST,/api/v1/orderOtherService/orderOther/refresh,15243,0,24,86.46515937739441,12.845973949879408,28745.956777129322,1115.316866758512,3.281310625879768,0.0,13,20,24,28,33,42,150,290,560,900,6000,25000,29000
POST,/api/v1/orderservice/order/refresh,15243,0,24,108.91886764824736,13.336289208382368,14984.033044893295,1314.0,3.281310625879768,0.0,13,20,24,28,32,38,150,330,930,1900,7800,15000,15000
POST,/api/v1/preserveotherservice/preserveOther,1195,1195,110.0,286.6920162155975,62.78580706566572,15295.05976010114,202.0,0.2572437314128664,0.2572437314128664,63,87,110,180,240,290,440,730,1300,2300,15000,15000,15000
POST,/api/v1/preserveservice/preserve,1186,1186,110.0,286.01754569286766,62.35414417460561,16601.860775146633,192.0,0.25530633092523813,0.25530633092523813,62,87,110,180,250,300,460,740,1400,2500,15000,17000,17000
POST,/api/v1/rebookservice/rebook,7180,0,16,58.95361953900095,7.419629953801632,18844.9585638009,126.89805013927577,1.5456150556856743,0.0,7,13,16,20,24,30,97,180,340,500,6100,19000,19000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,2583,2583,4,5.645613698414993,2.2697802633047104,142.04869605600834,175.0,0.556033939949317,0.556033939949317,2,3,4,5,5,6,8,12,24,47,96,140,140
POST,/api/v1/travel2service/trips/left,3702,0,78,343.08224030229985,29.77853687480092,35661.24432440847,140.24365207995677,0.7969174005777668,0.0,30,45,79,290,360,440,720,1100,1800,3100,13000,36000,36000
POST,/api/v1/travelplanservice/travelPlan/quickest,2564,2564,87,167.7352547087647,42.23252506926656,15823.165268171579,235.0,0.551943872253213,0.551943872253213,42,67,87,110,160,190,310,440,650,960,11000,16000,16000
POST,/api/v1/travelservice/trips/left,1189,0,460.0,757.1830810082934,221.92557202652097,24701.569222845137,327.0,0.25595213108778087,0.0,220,310,460,610,730,820,1200,1700,4200,6800,16000,25000,25000
POST,/api/v1/travelservice/trips/left_parallel,2527,2527,9,17.421575722169997,5.686810240149498,1327.8034459799528,245.0,0.5439790035818522,0.5439790035818522,6,8,9,10,12,13,21,57,110,170,550,1300,1300
POST,/api/v1/users/login,35412,1,2000.0,2580.5425249589507,242.3694310709834,25113.381451927125,368.00601491019995,7.623025118654749,0.00021526672084758695,240,1200,2000,2700,3300,3800,5400,6800,8400,9900,16000,25000,25000
,Aggregated,930918,10056,24,194.24864731649023,2.2697802633047104,35661.24432440847,140.38275659080605,200.39566523799394,2.1647221448433345,2,15,24,71,90,100,280,700,2300,3700,9100,16000,36000
