Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,744,8,19,306.4852533955878,5.025159101933241,27738.37456572801,191.81989247311827,0.16016818823213588,0.001722238583141246,5,15,19,24,45,170,270,1100,4100,6300,28000,28000,28000
GET,/api/v1/adminbasicservice/adminbasic/prices,782,16,20,594.7295567836575,8.295468986034393,35717.11436705664,1655.769820971867,0.1683488215020568,0.003444477166282492,8,15,20,26,52,220,630,3100,7100,13000,36000,36000,36000
GET,/api/v1/assuranceservice/assurances/types,719,0,9,83.13095811896949,6.346037145704031,26961.299671791494,108.0,0.1547861926598195,0.0,6,8,9,11,12,14,21,210,230,630,27000,27000,27000
GET,/api/v1/cancelservice/cancel/0105441c-72f2-44b8-b17d-c983c082b063/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,3803.1190168112516,4096.472632838413,3803.1190168112516,4389.826248865575,41.0,0.0004305596457853115,0.0,3800,3800,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400
GET,/api/v1/cancelservice/cancel/027d0536-83dd-404a-b4ce-36d360363246/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3573.3235268853605,3573.3235268853605,3573.3235268853605,3573.3235268853605,41.0,0.00021527982289265576,0.0,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
GET,/api/v1/cancelservice/cancel/078923f5-2639-42e8-81ba-7c05195776a6/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,4529.134709853679,4529.134709853679,4529.134709853679,4529.134709853679,41.0,0.00021527982289265576,0.0,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,4500
GET,/api/v1/cancelservice/cancel/0a83a26f-5f89-4a5b-ac25-328e9718f722/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,8146.269754040986,8146.269754040986,8146.269754040986,8146.269754040986,41.0,0.00021527982289265576,0.0,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100,8100
GET,/api/v1/cancelservice/cancel/0e18fdcf-2cd9-443c-8a55-47d4a8a05520/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,94.24010710790753,1359.0507011394948,94.24010710790753,2623.861295171082,53.5,0.0004305596457853115,0.0,94,94,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/api/v1/cancelservice/cancel/124d12bb-21f3-4128-bd70-4d1a2bf60b98/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3245.455148164183,3245.455148164183,3245.455148164183,3245.455148164183,41.0,0.00021527982289265576,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v1/cancelservice/cancel/138ddbf7-5ada-4948-b281-21b64d0ec75b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2995.476459618658,2995.476459618658,2995.476459618658,2995.476459618658,41.0,0.00021527982289265576,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/api/v1/cancelservice/cancel/14a7389c-9eb5-490f-a5f6-666523cc6707/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2376.1811717413366,2376.1811717413366,2376.1811717413366,2376.1811717413366,41.0,0.00021527982289265576,0.0,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400
GET,/api/v1/cancelservice/cancel/154b1e13-367d-47ab-ae6b-5deda3b5112f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2988.9375483617187,2988.9375483617187,2988.9375483617187,2988.9375483617187,41.0,0.00021527982289265576,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/api/v1/cancelservice/cancel/174a071e-3611-42bc-b6b6-a50f5709a1c8/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3707.4986835941672,3707.4986835941672,3707.4986835941672,3707.4986835941672,41.0,0.00021527982289265576,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
