Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,925,0,18,83.719779718683,10.084259003633633,8237.268961005611,191.0,0.19913573688998265,0.0,10,14,18,21,23,25,43,190,640,1500,8200,8200,8200
GET,/api/v1/adminbasicservice/adminbasic/prices,916,3,19,201.44046101533334,9.956142996088602,28158.47097799997,1680.093886462882,0.19719819999051255,0.0006458456331567005,10,15,19,22,25,28,54,230,660,6300,28000,28000,28000
GET,/api/v1/assuranceservice/assurances/types,870,0,9,21.603057166426336,5.7002760004252195,3133.4388590039453,108.0,0.18729523361544315,0.0,6,8,9,11,12,13,16,22,78,210,3100,3100,3100
GET,/api/v1/cancelservice/cancel/d3c91694-d5b8-424c-9974-e14c89226e49/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,24388.92921799561,24388.92921799561,24388.92921799561,24388.92921799561,41.0,0.00021528187771890017,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
PUT,/api/v1/consignservice/consigns,885,1,27,316.08171374569935,14.540716001647525,101869.08482199942,388.7129943502825,0.19052446178122664,0.00021528187771890017,15,21,27,32,39,46,130,230,840,4600,102000,102000,102000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,869,2,12,101.27882653875737,7.186112998169847,16862.070703005884,458.4372842347526,0.18707995173772424,0.00043056375543780033,7,10,12,14,16,18,31,89,390,2300,17000,17000,17000
GET,/api/v1/executeservice/execute/collected/8177ac5a-61ac-42f4-83f4-bd7b394d0531,1,0,6079.068403996644,6079.068403996644,6079.068403996644,6079.068403996644,51.0,0.00021528187771890017,0.0,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/api/v1/executeservice/execute/execute/5ad7750b-a68b-49c0-a8c0-32776b067703,1,0,197.62704499589745,197.62704499589745,197.62704499589745,197.62704499589745,51.0,0.00021528187771890017,0.0,200,200,200,200,200,200,200,200,200,200,200,200,200
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,1809,18,61,527.4736056821006,14.355566003359854,60629.203491000226,1082.2918739635159,0.3894449167934904,0.003875073798940203,14,46,61,110,170,220,440,1000,3700,8700,60000,61000,61000
POST,/api/v1/inside_pay_service/inside_payment,276384,219,42,352.90110723925125,6.047913004294969,647951.9134519942,72.16077269306471,59.50046649146051,0.047146731220439136,6,14,42,100,190,250,550,1000,2200,3800,26000,105000,648000
POST,/api/v1/orderOtherService/orderOther/refresh,5450,21,98,1052.3223251242412,13.676324000698514,648011.6697090125,3464.104036697248,1.1732862335680059,0.004520919432096903,14,37,98,270,460,650,1700,4000,8400,14000,60000,648000,648000
POST,/api/v1/orderservice/order/refresh,5472,30,27,480.9351580503292,12.936062004882842,647901.3804780116,1308.7136330409357,1.1780224348778217,0.006458456331567005,13,21,27,37,120,210,620,1400,2700,5000,53000,648000,648000
POST,/api/v1/preserveotherservice/preserveOther,426,426,280.0,1425.442211875702,63.64033999852836,60007.25457200315,202.0093896713615,0.09171007990825147,0.09171007990825147,64,130,280,480,740,950,2800,6000,13000,21000,60000,60000,60000
POST,/api/v1/preserveservice/preserve,418,418,280.0,1127.259930076099,64.2320059996564,37293.81847400509,192.5693779904306,0.08998782488650027,0.08998782488650027,64,120,290,410,600,740,2200,4500,13000,20000,37000,37000,37000
POST,/api/v1/rebookservice/rebook,8207,4,21,302.5438646689,6.977204990107566,61492.81481700018,127.0,1.7668183704390137,0.0008611275108756007,7,13,21,83,110,190,460,1100,3000,5000,27000,61000,61000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,874,874,4,6.425261187445195,2.279223990626633,638.3120929967845,175.0,0.18815636112631876,0.18815636112631876,2,3,4,4,5,5,7,8,15,44,640,640,640
POST,/api/v1/travel2service/trips/left,1370,16,200.0,2115.0373560446988,28.456952000851743,269151.20662999107,139.3036496350365,0.29493617247489323,0.0034445100435024027,28,50,210,480,900,1200,3000,6800,19000,56000,176000,269000,269000
POST,/api/v1/travelplanservice/travelPlan/quickest,965,965,120.0,948.4790424144811,10.436850992846303,61507.00923000113,235.2476683937824,0.20774701199873866,0.20774701199873866,10,74,120,230,320,400,740,1600,8400,17000,62000,62000,62000
POST,/api/v1/travelservice/trips/left,435,12,730.0,3233.920781736112,194.2027710028924,105199.38782599638,323.64827586206894,0.09364761680772157,0.002583382532626802,190,360,730,1100,1600,2200,4800,15000,39000,60000,105000,105000,105000
POST,/api/v1/travelservice/trips/left_parallel,974,974,9,56.33748721036913,5.82489199587144,13304.437397004222,244.94353182751541,0.20968454889820876,0.20968454889820876,6,8,9,10,12,13,19,79,250,620,13000,13000,13000
POST,/api/v1/users/login,12989,54,1200.0,6049.423606405347,13.201132998801768,655264.3843240076,367.7533297405497,2.7962963096907942,0.01162522139682061,13,510,1200,2400,3900,4800,7400,14000,26000,60000,653000,654000,655000
,Aggregated,320241,4037,52,608.7725136103235,2.279223990626633,655264.3843240076,179.33522878082445,68.94208380257831,0.8690929403512,2,15,52,110,220,300,710,1600,4100,6800,60000,649000,655000
