Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,2619,0,15,18.306182369900025,8.282202994450927,381.5778999996837,191.0,0.5643941546384188,0.0,8,13,15,17,18,19,21,26,43,120,290,380,380
GET,/api/v1/adminbasicservice/adminbasic/prices,2514,0,15,18.863697073325778,9.176277002552524,633.5920480050845,1685.0,0.5417666684845303,0.0,9,13,15,17,18,19,22,27,62,130,310,630,630
GET,/api/v1/assuranceservice/assurances/types,2599,0,8,10.428442968908541,5.069122998975217,811.3417270069476,108.0,0.5600841572757733,0.0,5,7,8,9,10,10,12,14,18,28,610,810,810
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2597,0,11,12.861050855803017,6.454849004512653,510.4058219876606,459.0,0.5596531575395088,0.0,6,9,11,12,13,13,15,18,24,38,500,510,510
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,5128,0,62,102.8596956903768,28.41836100560613,4900.45703999931,741.2796411856474,1.1050833237822877,0.0,28,46,62,88,110,130,220,310,440,540,970,4900,4900
POST,/api/v1/orderOtherService/orderOther/refresh,15033,15033,2600.0,4206.58644153672,3.0226910021156073,60043.61972399056,200.16816337391072,3.2396095176324358,3.2396095176324358,3,1600,2600,3600,4500,5100,7400,11000,23000,40000,60000,60000,60000
POST,/api/v1/orderservice/order/refresh,15187,15187,8,3851.745897920289,2.9674469988094643,60013.97520900355,100.13149404095608,3.272796497324806,3.272796497324806,3,5,8,2200,3500,4400,9200,19000,43000,60000,60000,60000,60000
POST,/api/v1/preserveotherservice/preserveOther,663,509,37,4760.65334274648,14.356435000081547,60006.88413401076,188.40723981900453,0.14287641257169595,0.10968943287932614,14,23,37,2400,4800,6400,13000,23000,46000,58000,60000,60000,60000
POST,/api/v1/preserveservice/preserve,289,152,4800.0,11456.034650820291,123.3111449982971,60012.57397199515,136.96885813148788,0.062279461890226435,0.032755979956105255,120,2100,4800,7600,13000,16000,35000,56000,60000,60000,60000,60000,60000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,2559,2559,4,4.479793891949497,2.5527760008117184,57.0429210056318,175.0,0.5514641625504825,0.5514641625504825,3,3,4,4,5,5,6,7,9,14,47,57,57
POST,/api/v1/travel2service/trips/left,3816,162,420.0,1502.7888053934191,41.84478499519173,60004.95979000698,207.74213836477986,0.8223474967927477,0.03491097863742797,42,96,420,760,1100,1300,2900,7200,13000,20000,50000,60000,60000
POST,/api/v1/travelplanservice/travelPlan/quickest,2639,967,380.0,4385.884406675924,90.3481149871368,60028.04217100493,310.2584312239485,0.5687041520010642,0.20838837248390643,90,200,380,820,1900,3100,8900,29000,60000,60000,60000,60000,60000
POST,/api/v1/travelservice/trips/left,1310,420,200.0,2022.6658390171813,44.61858200374991,60008.40137399791,162.49389312977098,0.28230482725327555,0.09050994461555399,45,94,200,360,520,700,1800,14000,28000,48000,60000,60000,60000
POST,/api/v1/travelservice/trips/left_parallel,2525,2525,9,12.246892311901895,5.5373260111082345,376.5780120011186,245.0,0.5441371670339853,0.5441371670339853,6,8,9,10,11,11,13,17,34,88,340,380,380
POST,/api/v1/users/login,35915,3,560.0,815.2376910368464,240.25299500499386,19455.321983987233,368.0208269525268,7.739677763970527,0.0006464996043968142,240,340,560,800,1000,1200,1700,2300,3000,3300,4500,17000,19000
,Aggregated,95393,37517,410.0,1867.693160656869,2.5527760008117184,60043.61972399056,323.01049343243216,20.557178920741766,8.084908552718426,3,22,410,1000,1600,2000,3800,6600,15000,29000,60000,60000,60000
