Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,676,0,16,40.267086397035364,10.652309283614159,9479.548923205584,191.0,0.14551958487465894,0.0,11,14,16,17,18,20,36,80,180,290,9500,9500,9500
GET,/api/v1/adminbasicservice/adminbasic/prices,720,0,16,30.008059412163373,10.472537949681282,1747.247544117272,1685.0,0.15499127383099767,0.0,10,14,16,18,19,21,42,81,190,350,1700,1700,1700
GET,/api/v1/assuranceservice/assurances/types,714,0,8,15.956297147685156,5.987245589494705,2988.7947547249496,108.0,0.15369967988240602,0.0,6,8,8,9,10,10,12,15,48,89,3000,3000,3000
GET,/api/v1/cancelservice/cancel/0053f0a1-6a58-4ee6-b6b9-3cf8b0a68e4b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,69.68802120536566,69.68802120536566,69.68802120536566,69.68802120536566,41.0,0.00021526565809860788,0.0,70,70,70,70,70,70,70,70,70,70,70,70,70
GET,/api/v1/cancelservice/cancel/00cbb7d9-a960-41e4-a0f5-1726187a1fb5/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,353.2590661197901,353.2590661197901,353.2590661197901,353.2590661197901,41.0,0.00021526565809860788,0.0,350,350,350,350,350,350,350,350,350,350,350,350,350
GET,/api/v1/cancelservice/cancel/00d551bc-e232-4f39-a11b-2ce565294600/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,34.17888004332781,34.17888004332781,34.17888004332781,34.17888004332781,41.0,0.00021526565809860788,0.0,34,34,34,34,34,34,34,34,34,34,34,34,34
GET,/api/v1/cancelservice/cancel/020ea161-2206-41be-a760-b4d4de7a3f48/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2619.0721639432013,2619.0721639432013,2619.0721639432013,2619.0721639432013,41.0,0.00021526565809860788,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/api/v1/cancelservice/cancel/03b58984-2670-4a62-a6e2-773609843b17/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2621.9466738402843,2621.9466738402843,2621.9466738402843,2621.9466738402843,41.0,0.00021526565809860788,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/api/v1/cancelservice/cancel/057fc2d7-ca38-4c7a-9cde-26c366c58568/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,23.085481021553278,119.95615949854255,23.085481021553278,216.82683797553182,53.5,0.00043053131619721576,0.0,23,23,220,220,220,220,220,220,220,220,220,220,220
GET,/api/v1/cancelservice/cancel/06f4bac4-fc02-4cc8-a1f5-d8ee3d3b4411/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,178.56233986094594,178.56233986094594,178.56233986094594,178.56233986094594,41.0,0.00021526565809860788,0.0,180,180,180,180,180,180,180,180,180,180,180,180,180
GET,/api/v1/cancelservice/cancel/08034d84-8224-469f-be54-10c460b68f0d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,37.96409489586949,37.96409489586949,37.96409489586949,37.96409489586949,41.0,0.00021526565809860788,0.0,38,38,38,38,38,38,38,38,38,38,38,38,38
GET,/api/v1/cancelservice/cancel/08930667-d10f-4d37-ab57-fb8dab6bf236/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,78.65543803200126,78.65543803200126,78.65543803200126,78.65543803200126,41.0,0.00021526565809860788,0.0,79,79,79,79,79,79,79,79,79,79,79,79,79
GET,/api/v1/cancelservice/cancel/090400c9-a423-4ff5-96b3-7384f8e76666/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2656.0117723420262,2656.0117723420262,2656.0117723420262,2656.0117723420262,41.0,0.00021526565809860788,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/api/v1/cancelservice/cancel/0b19c77b-38bd-4631-8282-109df2f41dd3/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,17,1441.3404874503613,16.600668895989656,2866.080306004733,53.5,0.00043053131619721576,0.0,17,17,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/api/v1/cancelservice/cancel/0bab81d2-59c5-46a2-b114-d2db074bd1c2/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,113.49759390577674,113.49759390577674,113.49759390577674,113.49759390577674,41.0,0.00021526565809860788,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110
GET,/api/v1/cancelservice/cancel/0c1dc84f-2674-474d-ae9b-adec013a4025/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3154.816259164363,3154.816259164363,3154.816259164363,3154.816259164363,41.0,0.00021526565809860788,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
