Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9889,34,76,104.84152430623173,6.2839079182595015,1993.853874038905,10479.063201537061,2.1288447997968905,0.007319316735068689,6,30,76,99,110,150,200,290,570,750,1100,2000,2000
GET,/cart,19643,91,83,119.34917042112865,5.298081086948514,2193.5710050165653,15933.00539632439,4.228627606675126,0.019589935967389727,5,35,83,110,140,180,250,380,600,770,1100,2100,2200
POST,/cart,39304,143,110.0,147.9740263364372,4.57728304900229,2106.538041960448,19109.995929167515,8.461130145739405,0.030784185091612428,5,68,110,180,200,210,290,340,410,500,1300,1700,2100
POST,/cart/checkout,9710,37,210.0,276.83416566711753,6.901924032717943,2401.1548708658665,6759.112358393409,2.09031074992697,0.007965138799927692,7,150,210,290,330,380,500,670,990,1200,1700,2400,2400
GET,/product/0PUK6V6EV0,15497,46,65,109.12969694109563,5.984473042190075,2004.4914700556546,7722.197715686907,3.336101513039985,0.009902604994504698,6,29,65,97,110,140,200,360,700,890,1300,1900,2000
GET,/product/1YMWWN1N4O,15371,52,65,107.10373390359337,6.287527969107032,1610.4493979364634,7730.702426647583,3.3089769863159066,0.011194249124222701,6,29,65,97,110,140,200,320,690,860,1200,1500,1600
GET,/product/2ZYFJ3GM2N,15585,48,67,107.88692878405355,6.1627039685845375,2111.8355670478195,7741.435547000321,3.3550456269425153,0.010333153037744033,6,29,67,97,110,130,200,320,680,880,1300,1900,2100
GET,/product/66VCHSJNUP,15334,67,65,109.74221761267412,6.751406006515026,2067.618810106069,7705.643015521065,3.301011847515979,0.014423359448517711,7,28,65,97,110,140,200,380,700,880,1200,1900,2100
GET,/product/6E92ZMYYFZ,15270,67,66,108.58277393280532,6.709029898047447,2093.5971681028605,7686.470006548789,3.2872343101323205,0.014423359448517711,7,29,66,97,110,130,200,350,690,890,1300,2000,2100
GET,/product/9SIQT8TOJO,15317,54,64,106.01862469068959,7.085626944899559,2187.336611095816,7739.516093229745,3.2973521891484445,0.011624797167462037,7,28,64,97,110,130,200,320,660,850,1200,1900,2200
GET,/product/L9ECAV7KIM,15532,53,65,109.09661516610642,6.896641803905368,2084.2229139525443,7697.604558331187,3.343636103796673,0.011409523145842369,7,29,65,97,110,140,200,350,710,880,1200,2100,2100
GET,/product/LS4PSXUNUM,15385,62,64,107.4863294102881,6.8565779365599155,2088.2542359177023,7703.589665258369,3.311990822618582,0.013346989340419375,7,28,64,97,110,140,200,330,690,850,1200,1700,2100
GET,/product/OLJCESPC7Z,15294,61,65,108.68017538622685,6.4052860252559185,1582.7723119873554,7730.572839021838,3.2924008866511922,0.013131715318799708,6,29,65,98,110,140,200,340,690,870,1200,1500,1600
POST,/setCurrency,19641,73,85,117.07303106164981,8.843036135658622,2079.420510912314,10478.138383992668,4.228197058631887,0.015715003578235714,9,35,85,100,140,180,210,310,610,780,1100,2000,2100
,Aggregated,236772,888,85,123.23484984719188,4.57728304900229,2401.1548708658665,10595.289362762489,50.970860646931875,0.1911633311982646,5,32,85,110,160,180,270,390,660,840,1300,1900,2400
