Timestamp,User Count,Type,Name,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1756591227,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1756591228,1,,Aggregated,0.000000,0.000000,240,240,240,240,240,240,240,240,240,240,240,240,240,1,0,243.62888792529702,243.62888792529702,243.62888792529702,243.62888792529702,7600.0
1756591229,1,,Aggregated,0.000000,0.000000,150,150,240,240,240,240,240,240,240,240,240,240,240,2,0,153.89539184980094,198.76213988754898,153.89539184980094,243.62888792529702,9010.0
1756591230,1,,Aggregated,0.000000,0.000000,42,42,150,150,240,240,240,240,240,240,240,240,240,3,0,150.0,146.62767892392972,42.35875699669123,243.62888792529702,8287.0
1756591231,1,,Aggregated,1.000000,0.000000,34,42,52,150,150,240,240,240,240,240,240,240,240,5,0,52,105.2027715370059,33.64074393175542,243.62888792529702,9840.6
1756591232,1,,Aggregated,1.000000,0.000000,33,34,42,52,150,150,240,240,240,240,240,240,240,7,0,42,85.69660406958845,32.6438439078629,243.62888792529702,10717.714285714286
1756591233,1,,Aggregated,1.250000,0.000000,33,35,42,52,150,150,240,240,240,240,240,240,240,8,0,41,79.36609245371073,32.6438439078629,243.62888792529702,10366.125
1756591234,1,,Aggregated,1.400000,0.000000,33,35,41,42,52,150,240,240,240,240,240,240,240,9,0,41,74.62935586873856,32.6438439078629,243.62888792529702,10091.0
1756591235,1,,Aggregated,1.166667,0.000000,33,34,41,42,52,150,240,240,240,240,240,240,240,10,0,37,70.54282478056848,32.6438439078629,243.62888792529702,9867.1
1756591236,1,,Aggregated,1.142857,0.000000,33,34,37,41,52,52,150,240,240,240,240,240,240,12,0,37,64.67686801139887,32.6438439078629,243.62888792529702,10370.833333333334
1756591237,1,,Aggregated,1.125000,0.000000,33,34,37,41,42,52,150,240,240,240,240,240,240,13,0,37,62.290895694436934,32.6438439078629,243.62888792529702,10181.76923076923
1756591238,1,,Aggregated,1.111111,0.000000,33,34,37,41,42,52,150,240,240,240,240,240,240,14,0,35,60.25047743293856,32.6438439078629,243.62888792529702,10018.357142857143
1756591239,1,,Aggregated,1.200000,0.000000,33,34,37,39,42,42,150,240,240,240,240,240,240,16,0,35,57.30024349759333,32.6438439078629,243.62888792529702,10464.1875
1756591240,1,,Aggregated,1.200000,0.000000,33,34,37,41,42,52,240,300,300,300,300,300,300,17,0,37,71.32610293817433,32.6438439078629,295.73985398747027,10244.941176470587
1756591241,1,,Aggregated,1.200000,0.000000,33,34,37,41,47,52,240,300,300,300,300,300,300,18,0,37,69.99260599776689,32.6438439078629,295.73985398747027,10254.666666666666
1756591242,1,,Aggregated,1.200000,0.000000,32,34,37,41,47,52,150,240,300,300,300,300,300,21,0,37,66.94878451526165,31.750351889058948,295.73985398747027,10273.857142857143
1756591243,1,,Aggregated,1.400000,0.000000,29,34,37,41,47,52,150,240,300,300,300,300,300,22,0,35,65.22550986317748,29.03674216940999,295.73985398747027,10117.181818181818
1756591244,1,,Aggregated,1.300000,0.000000,29,34,37,41,47,52,150,240,300,300,300,300,300,23,0,37,64.14037781929517,29.03674216940999,295.73985398747027,10131.173913043478
1756591245,1,,Aggregated,1.400000,0.000000,29,34,37,40,47,52,150,240,300,300,300,300,300,24,0,35,62.77326157821032,29.03674216940999,295.73985398747027,9993.5
1756591246,1,,Aggregated,1.500000,0.000000,29,34,37,40,42,52,150,240,300,300,300,300,300,25,0,37,61.74265567213297,29.03674216940999,295.73985398747027,10010.64
1756591247,1,,Aggregated,1.500000,0.000000,29,34,37,40,42,47,150,240,300,300,300,300,300,26,0,35,60.50125503231986,29.03674216940999,295.73985398747027,9889.73076923077
1756591248,1,,Aggregated,1.500000,0.000000,29,34,37,41,47,80,150,240,300,300,300,300,300,29,0,37,61.93870995675439,29.03674216940999,295.73985398747027,9937.551724137931
1756591249,1,,Aggregated,1.400000,0.000000,29,34,37,41,52,80,150,240,300,300,300,300,300,30,0,37,61.67897956135372,29.03674216940999,295.73985398747027,9869.1
1756591250,1,,Aggregated,1.300000,0.000000,29,34,37,42,54,65,110,240,300,300,300,300,300,32,0,37,60.90455396770267,29.03674216940999,295.73985398747027,10013.65625
1756591251,1,,Aggregated,1.500000,0.000000,29,34,37,41,52,65,110,240,300,300,300,300,300,33,0,37,60.1665420655274,29.03674216940999,295.73985398747027,10029.242424242424
1756591252,1,,Aggregated,1.500000,0.000000,29,34,37,41,52,65,110,240,300,300,300,300,300,33,0,37,60.1665420655274,29.03674216940999,295.73985398747027,10029.242424242424
1756591253,1,,Aggregated,1.300000,0.000000,29,34,37,41,52,65,110,240,300,300,300,300,300,34,0,37,59.558300650678575,29.03674216940999,295.73985398747027,10044.235294117647
1756591254,1,,Aggregated,1.400000,0.000000,29,34,37,41,52,65,110,240,300,300,300,300,300,35,0,37,58.779874430703266,29.03674216940999,295.73985398747027,9982.57142857143
1756591255,1,,Aggregated,1.200000,0.000000,29,34,37,40,52,54,110,240,300,300,300,300,300,36,0,37,58.04015247202996,29.03674216940999,295.73985398747027,9923.944444444445
1756591256,1,,Aggregated,1.200000,0.000000,29,34,37,40,52,65,140,240,300,300,300,300,300,39,0,37,59.086890103152164,29.03674216940999,295.73985398747027,9995.333333333334
1756591257,1,,Aggregated,1.200000,0.000000,29,34,37,40,52,65,140,240,300,300,300,300,300,40,0,37,58.551284577697515,29.03674216940999,295.73985398747027,10006.7
1756591258,2,,Aggregated,1.200000,0.000000,29,34,37,40,52,65,110,150,300,300,300,300,300,42,0,37,58.56322598577078,29.03674216940999,295.73985398747027,9966.309523809523
1756591259,2,,Aggregated,1.400000,0.000000,29,34,37,39,47,65,110,150,300,300,300,300,300,45,0,37,56.89304391853511,29.03674216940999,295.73985398747027,10018.044444444444
1756591260,2,,Aggregated,1.400000,0.000000,29,34,37,41,52,65,110,150,300,300,300,300,300,47,0,37,57.30263194307051,29.03674216940999,295.73985398747027,9981.702127659575
1756591261,2,,Aggregated,1.600000,0.000000,29,34,37,40,52,65,110,150,300,300,300,300,300,49,0,37,56.49925817317348,29.03674216940999,295.73985398747027,10049.632653061224
1756591262,2,,Aggregated,1.600000,0.000000,29,34,37,39,52,54,83,150,240,300,300,300,300,51,0,37,55.54535141780826,29.03674216940999,295.73985398747027,9963.372549019608
1756591263,3,,Aggregated,1.700000,0.000000,29,34,37,39,47,54,83,150,240,300,300,300,300,55,0,37,53.96575518375771,29.03674216940999,295.73985398747027,10122.290909090909
