Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,901,29,18,344.23519957285544,3.8956347852945328,30324.10433795303,188.59156492785795,0.1939476032466306,0.0062424866749747916,4,15,18,22,26,33,240,1500,4500,6600,30000,30000,30000
GET,/api/v1/adminbasicservice/adminbasic/prices,890,23,19,380.3239747206942,3.5910438746213913,26753.58439423144,1646.3415730337078,0.1915797634733643,0.004950937707738628,4,15,19,23,31,65,430,1100,5000,7200,27000,27000,27000
GET,/api/v1/assuranceservice/assurances/types,844,2,10,233.95382368361126,6.033340003341436,60008.29214788973,108.08056872037915,0.18167788805788704,0.0004305163224120546,6,8,10,11,13,14,24,230,1700,3300,60000,60000,60000
GET,/api/v1/cancelservice/cancel/5ad7750b-a68b-49c0-a8c0-32776b067703/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,23057.70818097517,23057.70818097517,23057.70818097517,23057.70818097517,41.0,0.0002152581612060273,0.0,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000
PUT,/api/v1/consignservice/consigns,908,18,29,827.5690623051344,7.423576898872852,60005.06114633754,385.83700440528634,0.1954544103750728,0.0038746469017084915,7,22,29,62,150,230,1000,3400,10000,19000,60000,60000,60000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,837,7,13,349.6873885489947,4.3572490103542805,60629.50934190303,456.7431302270012,0.18017108092944484,0.0015068071284421911,4,10,13,15,17,20,210,1100,5100,8500,61000,61000,61000
GET,/api/v1/executeservice/execute/collected/d3c91694-d5b8-424c-9974-e14c89226e49,3,0,3700.0,3162.194636184722,397.3483252339065,5385.33904729411,51.0,0.0006457744836180819,0.0,400,400,3700,3700,5400,5400,5400,5400,5400,5400,5400,5400,5400
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,1708,41,110.0,1356.4216020188253,6.629546172916889,73178.01400320604,1069.192037470726,0.36766093933989463,0.008825584609447119,7,52,110,260,370,510,2100,6800,13000,27000,64000,73000,73000
POST,/api/v1/inside_pay_service/inside_payment,266846,965,17,336.6508304936491,6.618092302232981,112693.35200171918,72.96757305711908,57.44077928518356,0.20772412556381634,7,12,17,41,95,170,400,820,2100,4600,60000,65000,113000
POST,/api/v1/orderOtherService/orderOther/refresh,5593,65,32,1025.6522027569165,9.827887639403343,125008.9539559558,1537.7380654389415,1.2039388956253108,0.013991780478391775,10,23,32,190,290,450,1300,3500,11000,23000,61000,125000,125000
POST,/api/v1/orderservice/order/refresh,5613,57,30,975.6941041588431,11.400639079511166,63173.04649669677,1303.469624086941,1.2082440588494312,0.012269715188743556,11,21,30,180,270,450,1400,3300,10000,20000,60000,63000,63000
POST,/api/v1/preserveotherservice/preserveOther,364,364,520.0,3491.016771108332,79.09221481531858,63132.67589919269,203.8489010989011,0.07835397067899394,0.07835397067899394,79,230,520,1200,2900,4700,8500,17000,29000,59000,63000,63000,63000
POST,/api/v1/preserveservice/preserve,365,365,550.0,4538.917773140416,34.96078681200743,125006.43570907414,192.65753424657535,0.07856922884019997,0.07856922884019997,35,190,550,1400,3200,4200,9300,27000,60000,60000,125000,125000,125000
POST,/api/v1/rebookservice/rebook,3878,11,17,412.1201083499001,8.13854904845357,65002.92772380635,127.16425992779783,0.8347711491569738,0.0023678397732663004,8,13,17,25,83,110,340,860,3100,6500,60000,65000,65000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,896,896,4,158.94673627034146,2.5770962238311768,65000.554823316634,174.91071428571428,0.19287131244060046,0.19287131244060046,3,3,4,4,5,5,7,13,220,640,65000,65000,65000
POST,/api/v1/travel2service/trips/left,1342,92,400.0,4627.443440929929,11.534171644598246,63507.85152986646,139.9746646795827,0.28887645233848863,0.019803750830954512,12,65,410,1400,2600,4200,11000,27000,60000,60000,63000,64000,64000
POST,/api/v1/travelplanservice/travelPlan/quickest,928,928,270.0,2834.1625983167464,10.801438242197037,62590.309471823275,238.7855603448276,0.19975957359919333,0.19975957359919333,11,100,270,630,1200,2300,6600,13000,32000,58000,63000,63000,63000
POST,/api/v1/travelservice/trips/left,435,62,3000.0,11112.941564654868,85.45974595472217,87264.23368416727,310.7609195402299,0.09363730012462188,0.013346005994773693,85,1100,3000,6100,13000,15000,40000,60000,60000,61000,87000,87000,87000
POST,/api/v1/travelservice/trips/left_parallel,926,926,10,279.7447322736058,6.254345178604126,54784.062508028,244.83801295896328,0.19932905727678127,0.19932905727678127,6,8,10,11,13,14,69,470,2100,4600,55000,55000,55000
POST,/api/v1/users/login,13219,275,1700.0,5263.614024404995,7.651147898286581,336156.97212377563,368.3524472350405,2.845497632982475,0.05919599433165751,8,570,1700,3700,5500,6800,11000,18000,56000,61000,85000,125000,336000
,Aggregated,306497,5126,19,631.2217677146829,2.5770962238311768,336156.97212377563,150.43676447077786,65.97598063516375,1.103413334342096,3,13,19,65,150,230,650,1700,6500,12000,60000,74000,336000
