Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,534,8,19,653.8111922611946,11.804438196122646,60005.3962697275,192.13670411985018,0.11558379216856655,0.0017315923920384502,12,15,19,23,35,120,1000,3100,9700,14000,60000,60000,60000
GET,/api/v1/adminbasicservice/adminbasic/prices,540,8,19,726.0750711947265,12.172968126833439,60215.02521634102,1663.7,0.1168824864625954,0.0017315923920384502,12,16,19,24,35,110,1000,3200,9100,11000,60000,60000,60000
GET,/api/v1/assuranceservice/assurances/types,507,4,10,83.58978148902486,6.118701305240393,6563.52507090196,107.29783037475345,0.10973966784543679,0.0008657961960192251,6,9,10,12,13,15,36,220,720,2100,6600,6600,6600
GET,/api/v1/cancelservice/cancel/00c1dc83-a249-4f4a-857f-1b1229a89190/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5211.814340669662,5211.814340669662,5211.814340669662,5211.814340669662,41.0,0.00021644904900480628,0.0,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/api/v1/cancelservice/cancel/03625647-2f0b-48d3-8172-4802c77474c3/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,241.51129322126508,241.51129322126508,241.51129322126508,241.51129322126508,41.0,0.00021644904900480628,0.0,240,240,240,240,240,240,240,240,240,240,240,240,240
GET,/api/v1/cancelservice/cancel/03bd0c84-b6fe-46fc-b8b6-84d57fea989c/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2600.890486035496,2600.890486035496,2600.890486035496,2600.890486035496,41.0,0.00021644904900480628,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/api/v1/cancelservice/cancel/0596fad6-6d2f-4774-96ff-0a54df3e770d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,3,0,240.0,4949.418376665562,15.610238071531057,14596.259037964046,57.666666666666664,0.0006493471470144189,0.0,16,16,240,240,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/v1/cancelservice/cancel/063e61b1-8e29-401d-bafa-df2b04c17e02/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2989.39609201625,2989.39609201625,2989.39609201625,2989.39609201625,41.0,0.00021644904900480628,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/api/v1/cancelservice/cancel/06b4048e-ee0c-4866-aa42-dfae0b0bb150/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,180.0,1914.5547156222165,176.1414953507483,3652.9679358936846,53.5,0.00043289809800961255,0.0,180,180,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
GET,/api/v1/cancelservice/cancel/07ed08e0-7753-4003-805c-0f248120a3ee/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,1003.4364461898804,1018.6538065318018,1003.4364461898804,1033.8711668737233,53.5,0.00043289809800961255,0.0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/api/v1/cancelservice/cancel/087d1390-b90b-4bba-b5b6-a87b6fe1c220/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,1,60208.74313544482,60208.74313544482,60208.74313544482,60208.74313544482,189.0,0.00021644904900480628,0.00021644904900480628,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000
GET,/api/v1/cancelservice/cancel/08ac263f-88c5-4264-91c5-7233ea5b27d1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3034.889209084213,3034.889209084213,3034.889209084213,3034.889209084213,41.0,0.00021644904900480628,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/api/v1/cancelservice/cancel/0a2ec770-4062-44bf-8a31-7941fd0e8c2c/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,2956.315667834133,2956.315667834133,2956.315667834133,2956.315667834133,41.0,0.00021644904900480628,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,/api/v1/cancelservice/cancel/0a494c8f-e6c4-4fd8-8f3f-2ba5a8e19ba6/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,3700.0,6018.314829329029,3694.6978247724473,8341.93183388561,53.5,0.00043289809800961255,0.0,3700,3700,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300
GET,/api/v1/cancelservice/cancel/0dab501d-60ed-4588-875d-094a79a2d1b7/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1848.2371931895614,1848.2371931895614,1848.2371931895614,1848.2371931895614,41.0,0.00021644904900480628,0.0,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
GET,/api/v1/cancelservice/cancel/0f794f3f-ff59-4595-a46f-bd392f9eef5d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,53.795913234353065,53.795913234353065,53.795913234353065,53.795913234353065,41.0,0.00021644904900480628,0.0,54,54,54,54,54,54,54,54,54,54,54,54,54
GET,/api/v1/cancelservice/cancel/0f7b77bc-d3a2-4e38-a059-d7691f56aa99/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,4123.250341042876,4123.250341042876,4123.250341042876,4123.250341042876,41.0,0.00021644904900480628,0.0,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100,4100
GET,/api/v1/cancelservice/cancel/0fd57a7a-1781-46f4-b084-a787fd1a7f83/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,99,147.7595390751958,98.61607290804386,196.90300524234772,53.5,0.00043289809800961255,0.0,99,99,200,200,200,200,200,200,200,200,200,200,200
GET,/api/v1/cancelservice/cancel/11a42721-faa6-404b-af5e-cc539fed6469/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3164.5675930194557,3164.5675930194557,3164.5675930194557,3164.5675930194557,41.0,0.00021644904900480628,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v1/cancelservice/cancel/12154241-a063-46fd-814f-24e79ca0881f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,294.72082341089845,294.72082341089845,294.72082341089845,294.72082341089845,41.0,0.00021644904900480628,0.0,290,290,290,290,290,290,290,290,290,290,290,290,290
GET,/api/v1/cancelservice/cancel/12653605-a32b-4eb4-a7a6-747cc38a22d1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,16178.212515078485,16178.212515078485,16178.212515078485,16178.212515078485,41.0,0.00021644904900480628,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,/api/v1/cancelservice/cancel/14448ef5-be78-4df1-bcfd-d6cdb6707b03/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1744.035862851888,1744.035862851888,1744.035862851888,1744.035862851888,41.0,0.00021644904900480628,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/api/v1/cancelservice/cancel/155e9fa4-b949-4d53-991c-46b1e6ac9e86/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,1220.6357838585973,1220.6357838585973,1220.6357838585973,1220.6357838585973,41.0,0.00021644904900480628,0.0,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200
GET,/api/v1/cancelservice/cancel/1717ec5b-defb-40e8-9cca-3b52ffb4dba0/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,8763.928122352809,8763.928122352809,8763.928122352809,8763.928122352809,41.0,0.00021644904900480628,0.0,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800
GET,/api/v1/cancelservice/cancel/1790e82c-b4c0-42db-9df8-63bf16ee12e5/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3180.9762129560113,3180.9762129560113,3180.9762129560113,3180.9762129560113,41.0,0.00021644904900480628,0.0,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200
GET,/api/v1/cancelservice/cancel/18e28770-37df-46e0-9ddf-21a45db1425d/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,284.69863114878535,3893.0263593792915,284.69863114878535,7501.354087609798,53.5,0.00043289809800961255,0.0,280,280,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
GET,/api/v1/cancelservice/cancel/1d78fd6b-83cf-4ae3-a8cc-3d38785b1b7f/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,19.200733862817287,6274.365418590605,19.200733862817287,12529.530103318393,53.5,0.00043289809800961255,0.0,19,19,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000
