Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9625,271,55,95.8971734241909,6.197904702275991,1622.9210570454597,10333.80051948052,2.072374639929261,0.05834945739437192,6,30,55,89,100,110,180,280,630,800,1100,1600,1600
GET,/cart,19461,522,82,133.85834205735537,4.792974330484867,1751.6928697004914,15659.470890498947,4.19018003819879,0.11239268177070902,5,35,82,110,160,190,310,500,690,830,1100,1700,1800
POST,/cart,38762,1070,110.0,170.8810426513735,4.495417233556509,2407.5421863235533,18737.91827047108,8.345910212253301,0.2303834664648633,4,69,110,180,200,230,350,490,680,910,1500,1900,2400
POST,/cart/checkout,9671,271,280.0,351.4153143533923,6.526559125632048,2606.9824350997806,6709.373280943026,2.082278975870741,0.05834945739437192,7,180,280,370,430,490,680,910,1300,1500,2300,2600,2600
GET,/product/0PUK6V6EV0,15072,387,68,132.63296146257093,6.251591257750988,1870.3887136653066,7653.636345541401,3.2451772023910466,0.08332560889897392,6,29,68,100,140,180,310,530,830,1000,1400,1800,1900
GET,/product/1YMWWN1N4O,15269,396,69,137.7076804929767,5.93980960547924,2002.2508460097015,7662.822057764097,3.2875935976186894,0.0852634137570896,6,29,69,100,140,180,350,570,850,1100,1400,2000,2000
GET,/product/2ZYFJ3GM2N,14972,407,67,135.5467581846051,6.120148114860058,2206.262456253171,7670.956118087096,3.223646037300872,0.08763184191700875,6,29,67,100,140,180,340,560,830,1000,1400,2100,2200
GET,/product/66VCHSJNUP,15035,439,69,137.07712471477706,6.157169584184885,1983.6519518867135,7632.613967409378,3.237210671307682,0.09452181474586448,6,29,69,100,140,180,330,590,870,1100,1400,1900,2000
GET,/product/6E92ZMYYFZ,14964,372,70,135.298965538357,6.294178310781717,1999.8053791932762,7627.958767709169,3.2219235440936584,0.0800959341354478,6,29,70,100,140,180,330,580,840,1000,1400,1900,2000
GET,/product/9SIQT8TOJO,14892,385,69,136.16514601976104,6.1294627375900745,1797.027074266225,7674.619057211926,3.206421105228733,0.08289498559717044,6,29,69,100,140,180,330,570,850,1000,1400,1600,1800
GET,/product/L9ECAV7KIM,15005,379,68,136.09554653109655,6.112089846283197,1990.6972949393094,7635.886304565145,3.23075132178063,0.08160311569175999,6,29,68,100,140,180,320,570,880,1000,1400,2000,2000
GET,/product/LS4PSXUNUM,14980,412,69,134.30594545670937,5.958016030490398,2106.647097039968,7636.689786381842,3.2253685305080864,0.08870840017151746,6,29,69,100,140,180,320,560,810,1000,1400,1600,2100
GET,/product/OLJCESPC7Z,14832,386,67,133.43716859361638,6.402747239917517,1990.8446702174842,7667.105312837109,3.1935024061746287,0.08311029724807219,6,29,67,100,130,170,310,570,840,1000,1400,1900,2000
POST,/setCurrency,19032,520,66,103.13156743213095,9.517383761703968,1736.5314438939095,10338.46253678016,4.097811339961942,0.11196205846890553,10,34,66,95,110,130,190,290,630,820,1100,1600,1700
,Aggregated,231572,6217,84,145.9185957759123,4.495417233556509,2606.9824350997806,10473.079158965678,49.86014962261806,1.3385925336561264,4,33,84,120,170,200,350,540,810,1000,1500,2100,2600
