Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,642,0,23,110.91363099658452,16.304599994327873,14546.880300011253,191.0,0.1406188725303015,0.0,16,20,23,33,51,69,140,220,370,600,15000,15000,15000
GET,/api/v1/adminbasicservice/adminbasic/prices,663,0,24,62.70635535439749,16.823899990413338,1508.7218999979086,1685.0,0.14521855527661975,0.0,17,21,24,35,54,74,130,240,380,590,1500,1500,1500
GET,/api/v1/assuranceservice/assurances/types,637,0,18,43.4871835164796,13.586100016254932,2683.127299998887,108.0,0.13952370997165428,0.0,14,16,18,22,30,42,81,140,250,350,2700,2700,2700
GET,/api/v1/cancelservice/cancel/00ec67e6-0a9e-491d-9812-5ebe10171bdb/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,96.49150000768714,96.49150000768714,96.49150000768714,96.49150000768714,41.0,0.0002190325117294416,0.0,96,96,96,96,96,96,96,96,96,96,96,96,96
GET,/api/v1/cancelservice/cancel/01cefe1e-7baa-4fd7-ad0e-0be9183d562b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,485.82440000609495,485.82440000609495,485.82440000609495,485.82440000609495,41.0,0.0002190325117294416,0.0,490,490,490,490,490,490,490,490,490,490,490,490,490
GET,/api/v1/cancelservice/cancel/01dc4c29-ad0c-44f4-90b7-ca254616b16b/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,114.53920000349171,114.53920000349171,114.53920000349171,114.53920000349171,41.0,0.0002190325117294416,0.0,110,110,110,110,110,110,110,110,110,110,110,110,110
GET,/api/v1/cancelservice/cancel/0307822e-3e24-4c53-97fb-6f90afafa6b1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5501.148699986516,5501.148699986516,5501.148699986516,5501.148699986516,41.0,0.0002190325117294416,0.0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
GET,/api/v1/cancelservice/cancel/03ae3785-c83e-4889-b819-370bd0e319db/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,36.41060000518337,36.41060000518337,36.41060000518337,36.41060000518337,41.0,0.0002190325117294416,0.0,36,36,36,36,36,36,36,36,36,36,36,36,36
GET,/api/v1/cancelservice/cancel/03ba3134-5e0a-4ea5-ada1-18c92551a948/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5730.793599999743,5730.793599999743,5730.793599999743,5730.793599999743,41.0,0.0002190325117294416,0.0,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700
GET,/api/v1/cancelservice/cancel/041b9934-89e1-4cc5-a337-82aaab10e6b4/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5850.136900000507,5850.136900000507,5850.136900000507,5850.136900000507,41.0,0.0002190325117294416,0.0,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900,5900
GET,/api/v1/cancelservice/cancel/045272bb-8180-41ff-b61c-998f3cfc416a/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,14565.09570000344,14565.09570000344,14565.09570000344,14565.09570000344,41.0,0.0002190325117294416,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,/api/v1/cancelservice/cancel/04563945-4bf8-499d-a6a6-dd0999c1bddc/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,6048.445299995365,6048.445299995365,6048.445299995365,6048.445299995365,41.0,0.0002190325117294416,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,/api/v1/cancelservice/cancel/04e2b59b-b9b0-4295-b0de-ab309f5c1ca3/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,7792.443600017577,7792.443600017577,7792.443600017577,7792.443600017577,41.0,0.0002190325117294416,0.0,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800
GET,/api/v1/cancelservice/cancel/0535f03f-a47a-4616-8bd1-9a13f5607da9/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5758.600099972682,5758.600099972682,5758.600099972682,5758.600099972682,41.0,0.0002190325117294416,0.0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
GET,/api/v1/cancelservice/cancel/05d603c6-65ae-4891-ba8b-ea045ab08be5/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,470.8929999906104,470.8929999906104,470.8929999906104,470.8929999906104,41.0,0.0002190325117294416,0.0,470,470,470,470,470,470,470,470,470,470,470,470,470
GET,/api/v1/cancelservice/cancel/0685f147-3cfd-4326-80cb-1c7dd53e3f77/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5543.04069999489,5543.04069999489,5543.04069999489,5543.04069999489,41.0,0.0002190325117294416,0.0,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500,5500
GET,/api/v1/cancelservice/cancel/073a4594-6480-432d-ba4b-50845988cb73/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,50.864099990576506,50.864099990576506,50.864099990576506,50.864099990576506,41.0,0.0002190325117294416,0.0,51,51,51,51,51,51,51,51,51,51,51,51,51
GET,/api/v1/cancelservice/cancel/09634d0d-f45e-4655-a146-79a2409b6f61/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,23,28.800799991586246,22.62719999998808,34.97439998318441,53.5,0.0004380650234588832,0.0,23,23,35,35,35,35,35,35,35,35,35,35,35
GET,/api/v1/cancelservice/cancel/0b3c806d-2d7c-442e-a251-f07fbe980724/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,886.6067999915686,886.6067999915686,886.6067999915686,886.6067999915686,41.0,0.0002190325117294416,0.0,890,890,890,890,890,890,890,890,890,890,890,890,890
GET,/api/v1/cancelservice/cancel/0c5d92dd-9494-4559-a16e-db99dc602ec3/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,3,0,1500.0,3422.6152333430946,231.32690001511946,8536.38500001398,57.666666666666664,0.0006570975351883247,0.0,230,230,1500,1500,8500,8500,8500,8500,8500,8500,8500,8500,8500
GET,/api/v1/cancelservice/cancel/0de165d6-e0ac-4e9d-b658-3c258df365ad/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,5552.185100008501,5552.185100008501,5552.185100008501,5552.185100008501,41.0,0.0002190325117294416,0.0,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600
