Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1489,21,18,181.33358606353121,3.5193772055208683,26145.9351927042,190.53122901276024,0.32058003947658337,0.004521276580932337,4,15,18,20,23,26,87,240,1900,5400,15000,26000,26000
GET,/api/v1/adminbasicservice/adminbasic/prices,1478,21,18,244.96806088799715,3.1538261100649834,27460.59378096834,1663.723951285521,0.318211751743714,0.004521276580932337,3,15,18,21,24,26,150,420,3300,7600,25000,27000,27000
GET,/api/v1/assuranceservice/assurances/types,1510,10,9,100.07498166431358,3.629866987466812,52488.00490004942,107.41059602649007,0.3251013160575157,0.002152988848063018,4,8,9,10,11,12,15,21,250,630,14000,52000,52000
PUT,/api/v1/consignservice/consigns,1454,13,25,207.8787150822882,3.66625702008605,30669.46772299707,387.22627235213207,0.3130445785083628,0.0027988855024819233,4,21,25,28,33,44,220,430,1600,2900,29000,31000,31000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1498,6,12,125.37286814254956,3.483816049993038,61463.53566367179,457.35113484646195,0.3225177294398401,0.0012917933088378106,3,10,12,13,15,16,22,210,290,840,33000,61000,61000
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,2987,28,57,494.3280976013429,6.031375378370285,60007.64613086358,1082.5711416136592,0.6430977689164235,0.00602836877457645,6,46,57,110,180,250,470,1100,3700,11000,53000,60000,60000
POST,/api/v1/inside_pay_service/inside_payment,449840,768,16,169.13209316372865,6.708514876663685,86484.4811661169,72.53259381113284,96.8500503412668,0.16534954353123976,7,13,16,24,58,86,240,520,1300,2300,14000,61000,86000
POST,/api/v1/orderOtherService/orderOther/refresh,8960,38,28,414.4392792791353,11.93327410146594,61496.59685790539,1572.5162946428572,1.929078007864464,0.008181357622639468,12,22,28,49,160,230,580,1300,3600,6900,55000,61000,61000
POST,/api/v1/orderservice/order/refresh,8972,25,28,538.3320211962686,13.317951001226902,88799.38022373244,1311.064199732501,1.9316615944821396,0.005382472120157545,13,22,28,39,140,230,670,1700,4300,7400,60000,89000,89000
POST,/api/v1/preserveotherservice/preserveOther,734,734,230.0,1565.7917090649755,3.2764659263193607,60619.678577873856,201.20435967302453,0.15802938144782552,0.15802938144782552,3,110,230,380,530,700,1900,5500,15000,37000,61000,61000,61000
POST,/api/v1/preserveservice/preserve,718,718,240.0,1438.0344049337068,22.06685906276107,65415.2995957993,192.35933147632312,0.1545845992909247,0.1545845992909247,22,110,240,400,600,790,1900,6300,13000,19000,65000,65000,65000
POST,/api/v1/rebookservice/rebook,6343,37,16,219.94151071098096,3.068375401198864,53468.426648993045,127.9640548636292,1.3656408263263722,0.007966058737833166,3,13,16,21,43,85,220,480,1600,3700,28000,53000,53000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1504,1504,4,11.986702266012992,2.3300289176404476,3238.378877285868,175.0099734042553,0.3238095227486779,0.3238095227486779,2,3,4,5,5,6,7,9,19,150,2200,3200,3200
POST,/api/v1/travel2service/trips/left,2286,59,220.0,1848.4929031523372,4.000589717179537,73806.8676861003,145.0524934383202,0.4921732506672059,0.012702634203571806,4,50,220,510,840,1200,3200,6700,18000,54000,66000,74000,74000
POST,/api/v1/travelplanservice/travelPlan/quickest,1597,1597,140.0,877.1487554295004,3.4879078157246113,63153.77625776455,234.6850344395742,0.34383231903566397,0.34383231903566397,3,75,140,260,380,510,1300,3200,9200,16000,60000,63000,63000
POST,/api/v1/travelservice/trips/left,751,25,880.0,3062.8793260030516,3.7731099873781204,61450.760664884,322.51264980026633,0.16168946248953264,0.005382472120157545,4,480,880,1500,2400,3300,6700,13000,26000,34000,61000,61000,61000
POST,/api/v1/travelservice/trips/left_parallel,1538,1538,9,57.23671722819275,5.37585886195302,28365.20902486518,244.46163849154746,0.33112968483209215,0.33112968483209215,5,8,9,10,11,12,20,100,230,530,5200,28000,28000
POST,/api/v1/users/login,21293,119,2900.0,4358.3799538687035,7.680810056626797,94622.66050325707,368.48011083454657,4.584359154180584,0.025620567291949913,8,1100,2900,4300,5400,6200,8900,13000,18000,28000,63000,74000,95000
,Aggregated,514952,7261,17,372.4387720574029,2.3300289176404476,94622.66050325707,148.36069575416738,110.86859132877471,1.5632852025785573,2,13,17,34,80,120,440,1400,4300,6800,30000,63000,95000
