Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1893,0,17,74.25874368323538,9.863899089396,13180.567715782672,191.0,0.4074842568634693,0.0,10,14,17,19,20,22,33,200,360,1700,6800,13000,13000
GET,/api/v1/adminbasicservice/adminbasic/prices,1836,0,17,55.98757872236223,10.417433455586433,9302.467733155936,1685.0,0.39521452488184344,0.0,10,14,17,19,21,22,31,220,370,670,5100,9300,9300
GET,/api/v1/assuranceservice/assurances/types,1897,0,9,27.3383310630242,5.59583492577076,4232.340035028756,108.0,0.40834529068674125,0.0,6,7,9,10,11,11,14,20,210,220,3900,4200,4200
PUT,/api/v1/consignservice/consigns,1831,6,22,108.15658289654326,13.848312199115753,15382.560575846583,390.0567995630803,0.39413823260275344,0.001291550734907985,14,19,22,25,28,32,110,230,460,1500,14000,15000,15000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1896,0,11,34.413001894261214,6.831283215433359,4620.825115125626,459.0,0.40813003223092326,0.0,7,9,11,12,14,15,19,59,220,580,4300,4600,4600
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,3744,0,53,184.1499021433047,31.029769219458103,27768.79721414298,1090.0,0.8059276585825826,0.0,31,45,53,68,110,160,270,460,940,2000,15000,28000,28000
POST,/api/v1/inside_pay_service/inside_payment,604484,31,16,110.06421354808802,5.948173813521862,60008.1177582033,72.01488707724273,130.12029240668642,0.006673012130357922,6,12,16,21,50,74,200,380,800,1400,9300,27000,60000
POST,/api/v1/orderOtherService/orderOther/refresh,11130,12,22,125.98270760189745,12.155246920883656,60992.97980684787,764.9903863432165,2.3958266132543122,0.00258310146981597,12,18,22,25,31,55,220,370,770,1500,13000,60000,61000
POST,/api/v1/orderservice/order/refresh,11133,0,26,202.56610234962926,14.406378380954266,52756.35384162888,1314.0,2.396472388621766,0.0,14,21,26,37,99,150,310,590,1300,2600,20000,53000,53000
POST,/api/v1/preserveotherservice/preserveOther,941,941,190.0,576.7469576057185,64.81269467622042,27418.607818428427,202.03188097768333,0.20255820692473564,0.20255820692473564,65,96,190,300,380,470,750,1700,5200,11000,27000,27000,27000
POST,/api/v1/preserveservice/preserve,951,951,180.0,416.84097141472057,61.95943336933851,27163.773104082793,192.0,0.20471079148291563,0.20471079148291563,62,94,180,280,350,420,670,1100,2100,5300,27000,27000,27000
POST,/api/v1/rebookservice/rebook,3586,1,15,76.61079645727705,8.593228179961443,13584.815137088299,126.92944785276073,0.771916822563339,0.00021525845581799751,9,13,15,18,22,37,110,230,500,1000,6400,14000,14000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1800,1800,4,7.443005219360606,2.413902897387743,1019.0476886928082,175.0,0.3874652204723955,0.3874652204723955,2,3,4,5,5,6,8,10,17,29,660,1000,1000
POST,/api/v1/travel2service/trips/left,2726,0,170.0,683.899794409348,33.54569198563695,53273.40677473694,147.4556126192223,0.5867945505598612,0.0,34,50,170,400,600,770,1400,2300,5200,7600,32000,53000,53000
POST,/api/v1/travelplanservice/travelPlan/quickest,1762,1762,97,380.4799829835387,10.861387941986322,52813.655538950115,235.4245175936436,0.3792853991513116,0.3792853991513116,11,69,97,180,260,280,490,930,2800,5200,29000,53000,53000
POST,/api/v1/travelservice/trips/left,951,0,710.0,1561.5773774765737,223.61765895038843,71504.4573401101,327.0,0.20471079148291563,0.0,220,450,710,930,1200,1400,2500,5100,12000,16000,72000,72000,72000
POST,/api/v1/travelservice/trips/left_parallel,1899,1899,10,34.38884519254411,5.956351291388273,14334.690101910383,245.0,0.4087758075983773,0.4087758075983773,6,8,10,11,12,13,17,35,230,320,3100,14000,14000
POST,/api/v1/users/login,25898,23,3500.0,4357.525187056817,10.69331495091319,66586.66872605681,368.0162174685304,5.574763488774499,0.0049509444838139426,11,2100,3500,4600,5600,6400,8600,11000,13000,16000,55000,64000,67000
,Aggregated,680358,7426,16,278.6781423275718,2.413902897387743,71504.4573401101,129.73646227427324,146.45281248342116,1.5985092929044495,2,12,16,26,67,94,300,1000,3900,6200,14000,31000,72000
