Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,647,0,17,59.04077543334393,11.6585330106318,8841.7011462152,43.22874806800618,0.13930740621320592,0.0,12,15,17,19,20,22,29,100,230,520,8800,8800,8800
GET,/api/v1/adminbasicservice/adminbasic/prices,729,0,17,33.403917431667836,11.569048278033733,2519.3704166449606,1685.0,0.15696305893265397,0.0,12,15,17,20,22,23,30,120,220,340,2500,2500,2500
GET,/api/v1/assuranceservice/assurances/types,704,0,8,14.433818527322728,6.141341291368008,1846.4493188075721,108.0,0.15158023798160272,0.0,6,7,8,9,10,10,12,16,60,110,1800,1800,1800
GET,/api/v1/cancelservice/cancel/5ad7750b-a68b-49c0-a8c0-32776b067703/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3522.756540682167,3522.756540682167,3522.756540682167,3522.756540682167,41.0,0.00021531283804204933,0.0,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500
GET,/api/v1/cancelservice/cancel/d3c91694-d5b8-424c-9974-e14c89226e49/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,31843.94895331934,31728.78359653987,31613.6182397604,31843.94895331934,41.0,0.00043062567608409866,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
PUT,/api/v1/consignservice/consigns,343,1,25,75.77529413022818,17.337610013782978,6973.524275235832,389.98542274052477,0.07385230344842292,0.00021531283804204933,17,22,25,27,33,70,120,210,330,570,7000,7000,7000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,704,0,11,22.168830246796873,8.145368658006191,2460.082527715713,459.0,0.15158023798160272,0.0,8,10,11,12,13,14,19,57,130,230,2500,2500,2500
GET,/api/v1/executeservice/execute/collected/8177ac5a-61ac-42f4-83f4-bd7b394d0531,1,0,232.16370586305857,232.16370586305857,232.16370586305857,232.16370586305857,51.0,0.00021531283804204933,0.0,230,230,230,230,230,230,230,230,230,230,230,230,230
GET,/api/v1/executeservice/execute/collected/d3c91694-d5b8-424c-9974-e14c89226e49,1,0,6156.166332773864,6156.166332773864,6156.166332773864,6156.166332773864,51.0,0.00021531283804204933,0.0,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200,6200
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,1400,0,22,59.65522871352732,15.154840890318155,11195.348273031414,96.45857142857143,0.30143797325886906,0.0,15,20,22,25,29,34,87,190,380,600,2200,11000,11000
POST,/api/v1/inside_pay_service/inside_payment,127305,0,11,38.01501454123909,6.210839841514826,4192.640248220414,71.99990573818782,27.41040084694309,0.0,6,9,11,13,17,41,89,180,300,450,900,1400,4200
POST,/api/v1/orderOtherService/orderOther/refresh,4080,1770,17,58.54987586716044,9.884858969599009,8702.677649911493,320.36764705882354,0.8784763792115613,0.3811037233344273,10,15,17,18,21,24,100,250,500,700,1700,8700,8700
POST,/api/v1/orderservice/order/refresh,4080,1818,21,69.30876483184322,13.924665283411741,3160.327492747456,815.8323529411765,0.8784763792115613,0.39143873956044567,14,19,21,24,28,56,160,360,570,860,1300,3200,3200
POST,/api/v1/rebookservice/rebook,366,0,16,58.360633050992355,10.442397091537714,5606.481306254864,126.83333333333333,0.07880449872339006,0.0,10,14,16,20,30,41,100,130,250,490,5600,5600,5600
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,673,673,4,4.3377952731835805,2.569417003542185,40.66712176427245,175.0,0.1449055400022992,0.1449055400022992,3,3,4,4,4,5,6,7,12,16,41,41,41
POST,/api/v1/travel2service/trips/left,1043,209,67,246.28985540678838,33.90546469017863,19630.950804799795,79.51869606903163,0.22457129007785745,0.04500038315078831,34,48,67,190,260,330,540,820,1200,1500,14000,20000,20000
POST,/api/v1/travelplanservice/travelPlan/quickest,716,139,140.0,379.79726573353497,71.51157408952713,18081.18396392092,81.07960893854748,0.15416399203810732,0.029928484487844857,72,100,140,240,330,380,630,970,1500,2300,18000,18000,18000
POST,/api/v1/travelservice/trips/left,339,12,38,113.20017290007664,28.109336737543344,1763.516150880605,44.51327433628319,0.07299105209625473,0.002583754056504592,28,34,38,44,54,87,250,580,960,1200,1800,1800,1800
POST,/api/v1/travelservice/trips/left_parallel,635,635,9,13.154344471890157,6.123085040599108,649.0669967606664,245.0,0.13672365215670132,0.13672365215670132,6,8,9,10,10,11,14,17,51,150,650,650,650
POST,/api/v1/users/login,9664,104,18000.0,20095.756227315585,329.4879999011755,61471.97721712291,370.34850993377484,2.0807832668383646,0.02239253515637313,330,11000,18000,23000,27000,29000,37000,43000,54000,60000,60000,61000,61000
,Aggregated,153433,5361,12,1306.352422359149,2.569417003542185,61471.97721712291,128.92323033506483,33.036094679305755,1.1542921247434266,3,10,12,17,43,71,200,9800,24000,32000,56000,60000,61000
