timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-30T11:06:42,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,17.861688533099368,1.6758453991108336e-05,9.382345885190732e-07,42.5,0.0,0.1768856048583984,0.0002108608788429,0,8.480323361045695e-07,0.000211708911179,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:07:22,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,57.92138131009415,5.435038121550068e-05,9.383474631677828e-07,42.5,0.0,0.1774806976318359,0.0006837846821416,0,2.82161432238678e-06,0.000686606296464,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:08:17,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,112.94101978605612,0.0001059809099293,9.383739418157828e-07,42.5,0.0,0.1775264739990234,0.0013333193608862,0,5.533438948758162e-06,0.0013388527998349,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:09:12,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,167.88506646896712,0.0001575405911975,9.38383588909947e-07,42.5,0.0,0.1775722503662109,0.0019819620464449,0,8.242243677735974e-06,0.0019902042901227,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:10:07,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,222.9151346560102,0.0002091809306785,9.383881942397496e-07,42.5,0.0,0.1775722503662109,0.0026316195102874,0,1.0955222254636217e-05,0.002642574732542,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:11:02,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,277.9392394600436,0.000260815740423,9.383912143164334e-07,42.5,0.0,0.1776180267333984,0.0032812068201358,0,1.3668497874869328e-05,0.0032948753180107,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:11:57,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,332.86299766693264,0.0003123553042989,9.383899877375608e-07,42.5,0.0,0.1777095794677734,0.0039295943997643,0,1.6378266282802877e-05,0.0039459726660471,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:12:52,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,387.8971916739829,0.0003640009690785,9.383954740886244e-07,42.5,0.0,0.1778011322021484,0.0045793153687464,0,1.909501401403564e-05,0.0045984103827604,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:13:47,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,442.9693754510954,0.0004156812889217,9.383973519578124e-07,42.5,0.0,0.1779384613037109,0.0052294702394747,0,2.181565609758029e-05,0.0052512858955723,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:14:42,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,497.9487682369072,0.0004672745875207,9.3839892239358e-07,42.5,0.0,0.1780300140380859,0.0058785290191936,0,2.4533053126590936e-05,0.0059030620723202,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:15:37,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,553.0004772439133,0.0005189358717747,9.384004049347406e-07,42.5,0.0,0.1780757904052734,0.0065284422806562,0,2.725482860359691e-05,0.0065556971092598,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:16:32,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,607.8844429459423,0.0005704398398939,9.38401774405534e-07,42.5,0.0,0.1781673431396484,0.0071763750664024,0,2.996971105516034e-05,0.0072063447774576,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
2025-08-30T11:17:27,codecarbon,f043ad0b-2503-4ba1-b7c8-8a2422d33be3,662.978243037127,0.0006221408161961,9.384030663602564e-07,42.5,0.0,0.1782131195068359,0.0078267855473944,0,3.2695695135374173e-05,0.0078594812425298,Finland,FIN,southwest finland,,,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3.12.3,2.6.0,8,Intel Xeon Processor (Cascadelake),,,22.3119,60.46,30.60538482666016,process,N,1.0
