Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10014,77,64,98.12963855506219,6.5400139428675175,1824.8769887723029,10453.226383063711,2.1558523034564696,0.016576855139419627,7,30,64,97,110,130,200,280,500,690,1100,1800,1800
GET,/cart,19830,162,73,108.91358425748683,4.62725292891264,2097.7436448447406,15818.553151790216,4.269078407983002,0.034875980942675064,5,34,73,100,120,160,210,300,560,730,1100,2000,2100
POST,/cart,40028,340,110.0,139.9758994230709,4.300746601074934,2080.7583988644183,19000.136029779154,8.617381266502452,0.07319650321302174,4,62,110,160,190,200,290,310,400,500,1200,1600,2100
POST,/cart/checkout,10121,99,230.0,276.95745117191245,6.9385371170938015,2110.627807676792,6746.6869874518325,2.1788876735852734,0.021313099464968094,7,160,230,300,340,390,490,600,820,1000,1400,1800,2100
GET,/product/0PUK6V6EV0,15465,112,53,97.81385855731183,5.92539319768548,1991.4468950591981,7732.596702230844,3.3293644770275916,0.024111789293701277,6,29,53,93,100,120,190,290,600,790,1200,1900,2000
GET,/product/1YMWWN1N4O,15370,136,55,98.24044026195683,6.606107112020254,2075.4217519424856,7739.701886792453,3.3089125128945414,0.029278601285208695,7,29,55,94,100,120,190,290,590,800,1200,1800,2100
GET,/product/2ZYFJ3GM2N,15682,118,54,100.55652784802207,6.165685132145882,2011.1823878251016,7750.509883943375,3.3760810687841376,0.02540349229157813,6,29,54,94,100,120,200,300,640,820,1300,2000,2000
GET,/product/66VCHSJNUP,15447,114,53,100.42024812487291,6.614817772060633,2001.4376938343048,7718.8556353984595,3.325489368033961,0.024542356959660228,7,29,53,94,110,120,200,300,640,810,1200,1700,2000
GET,/product/6E92ZMYYFZ,15528,147,53,99.39949202367106,6.218999624252319,2020.0131009332836,7696.03612828439,3.3429273585052983,0.03164672344798292,6,29,53,94,100,120,190,300,620,840,1200,1800,2000
GET,/product/9SIQT8TOJO,15610,142,53,98.18657059535686,6.549404002726078,1847.0006701536477,7745.393786034593,3.3605806328096155,0.030570304283085548,7,29,53,93,100,120,190,290,640,800,1200,1800,1800
GET,/product/L9ECAV7KIM,15535,138,52,96.40237445672383,6.403385195881128,1841.0667930729687,7709.0588348889605,3.344434345336155,0.029709168951167646,6,29,52,93,100,120,190,290,590,760,1100,1700,1800
GET,/product/LS4PSXUNUM,15558,119,53,99.47631990594274,6.072340998798609,2194.787255022675,7715.573659853451,3.3493858734946826,0.025618776124557607,6,29,53,94,110,120,200,300,610,790,1200,2000,2200
GET,/product/OLJCESPC7Z,15440,129,53,100.21997650321018,6.0784523375332355,2188.351893797517,7741.526748704663,3.3239823812031046,0.027771614454352365,6,29,53,93,110,120,200,290,650,820,1300,1900,2200
POST,/setCurrency,19894,151,81,110.2980579683482,9.106666781008244,1864.3776741810143,10453.824519955766,4.28285657329369,0.032507858779900825,9,35,81,100,130,170,200,290,520,730,1100,1800,1900
,Aggregated,239522,1984,78,115.07223272808967,4.300746601074934,2194.787255022675,10580.272354940256,51.565214242909974,0.42712312463127977,4,32,78,100,130,180,230,340,590,790,1200,1800,2200
