Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1513,9,18,247.9650132396238,9.664462879300117,27624.540481716394,191.77858559153998,0.3256635155049248,0.001937192094873974,10,15,18,21,23,26,220,430,2200,6800,27000,28000,28000
GET,/api/v1/adminbasicservice/adminbasic/prices,1486,7,19,210.42423320509252,10.559472721070051,27841.180961113423,1678.4421265141318,0.31985193922030286,0.0015067049626797577,11,16,19,22,25,29,220,450,2600,4900,16000,28000,28000
GET,/api/v1/assuranceservice/assurances/types,1401,0,10,62.19554741731941,5.9104920364916325,14262.09676405415,108.0,0.3015562361020486,0.0,6,8,10,11,12,13,16,79,280,640,13000,14000,14000
GET,/api/v1/cancelservice/cancel/8177ac5a-61ac-42f4-83f4-bd7b394d0531/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,23578.657027799636,23578.657027799636,23578.657027799636,23578.657027799636,41.0,0.00021524356609710824,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
PUT,/api/v1/consignservice/consigns,1447,20,28,411.04192700579443,5.432636011391878,53406.111291609704,387.56046993780234,0.31145744014251564,0.004304871321942165,5,22,28,33,47,100,240,780,5700,10000,32000,53000,53000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1400,3,13,218.05016117004146,6.914834957569838,60004.619020968676,458.3542857142857,0.30134099253595154,0.0006457306982913247,7,11,13,15,16,17,27,220,1000,3100,60000,60000,60000
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,2844,59,66,706.5877565768916,4.567809868603945,60216.268646065146,1073.7461322081576,0.6121527019801758,0.012699370399729386,5,49,66,160,250,270,670,2400,8700,14000,60000,60000,60000
POST,/api/v1/inside_pay_service/inside_payment,432244,694,18,226.60507929918052,4.089790862053633,125005.30479522422,72.34766937192882,93.03773998407846,0.14937903487139312,4,14,18,26,73,110,300,670,1600,3100,27000,61000,125000
POST,/api/v1/orderOtherService/orderOther/refresh,8783,41,52,730.5476102774612,14.819118194282055,66516.31100708619,3045.0042126835933,1.8904842410309017,0.008824986209981438,15,36,52,210,310,460,1300,2600,6100,11000,60000,67000,67000
POST,/api/v1/orderservice/order/refresh,8809,83,31,659.7407456486466,9.49416495859623,63253.11965914443,1304.441366783971,1.8960805737494264,0.017865215986059984,9,23,31,87,230,300,1000,2300,6400,12000,60000,63000,63000
POST,/api/v1/preserveotherservice/preserveOther,693,693,360.0,1742.0476478992184,3.2535656355321407,73770.40013577789,203.4083694083694,0.149163791305296,0.149163791305296,3,140,360,700,1100,1500,3900,7000,15000,27000,74000,74000,74000
POST,/api/v1/preserveservice/preserve,651,651,310.0,1452.9989699936098,68.76961095258594,60006.67376304045,192.49615975422427,0.14012356152921746,0.14012356152921746,69,130,310,530,830,1100,2400,5300,15000,26000,60000,60000,60000
POST,/api/v1/rebookservice/rebook,11700,61,17,220.16790110402957,7.0339348167181015,60009.239685256034,128.21034188034187,2.5183497233361662,0.013129857531923602,7,13,17,24,57,94,230,500,1500,3200,29000,60000,60000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1487,1487,4,12.418102218738802,2.5724712759256363,3152.2423243150115,175.0,0.32006718278639995,0.32006718278639995,3,3,4,5,5,6,7,9,18,220,3100,3200,3200
POST,/api/v1/travel2service/trips/left,2206,43,260.0,2299.839366527767,31.1133679933846,63102.94613707811,141.31504986400725,0.4748273068102208,0.009255473342175654,31,53,260,600,1100,1600,4500,9400,27000,55000,61000,63000,63000
POST,/api/v1/travelplanservice/travelPlan/quickest,1451,1451,170.0,1027.9187790672074,13.441591057926416,60004.54235309735,235.710544452102,0.31231841440690405,0.31231841440690405,13,82,170,290,440,610,1700,4300,11000,18000,53000,60000,60000
POST,/api/v1/travelservice/trips/left,689,30,1100.0,3973.0158913481832,70.10567095130682,61493.29958995804,322.2089985486212,0.1483028170409076,0.006457306982913247,70,540,1100,1900,2800,3800,8700,18000,41000,60000,61000,61000,61000
POST,/api/v1/travelservice/trips/left_parallel,1469,1469,10,90.51534660741271,5.989075172692537,27690.553560853004,244.54663036078966,0.316192798596652,0.316192798596652,6,8,10,11,13,14,31,160,430,1500,14000,28000,28000
POST,/api/v1/users/login,20946,195,1400.0,2989.8534041248013,6.300096865743399,345940.2254987508,366.46037429580826,4.508491735470029,0.041972495388936104,6,650,1400,2200,3000,3500,4900,7000,20000,53000,65000,88000,346000
,Aggregated,501220,6996,19,380.4582280272387,2.5724712759256363,345940.2254987508,174.84594988228721,107.88438019919259,1.5058439884153692,3,14,19,41,100,200,540,1300,3300,5400,54000,64000,346000
