Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1934,4,16,174.52299310040834,9.925192687660456,37717.06897066906,191.08893485005171,0.4164268767740288,0.000861275856823224,10,14,16,18,20,21,30,120,410,2700,27000,38000,38000
GET,/api/v1/adminbasicservice/adminbasic/prices,1968,0,16,149.04644057236052,10.618655011057854,55397.49077800661,1685.0,0.4237477215570262,0.0,11,14,16,18,20,22,34,160,410,930,55000,55000,55000
GET,/api/v1/assuranceservice/assurances/types,1906,0,9,34.81226759607995,5.5647739209234715,13192.722443956882,108.0,0.4103979457762662,0.0,6,8,9,10,11,12,14,24,110,220,6700,13000,13000
GET,/api/v1/cancelservice/cancel/5ad7750b-a68b-49c0-a8c0-32776b067703/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,24307.63594293967,24307.63594293967,24307.63594293967,24307.63594293967,41.0,0.000215318964205806,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,/api/v1/cancelservice/cancel/8177ac5a-61ac-42f4-83f4-bd7b394d0531/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3263.265509158373,3263.265509158373,3263.265509158373,3263.265509158373,41.0,0.000215318964205806,0.0,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300
GET,/api/v1/cancelservice/cancel/d3c91694-d5b8-424c-9974-e14c89226e49/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,3733.8149598799646,3733.8149598799646,3733.8149598799646,3733.8149598799646,41.0,0.000215318964205806,0.0,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700
PUT,/api/v1/consignservice/consigns,1936,0,24,113.29145145396633,13.374852016568184,32307.069526053965,389.4152892561983,0.4168575147024404,0.0,13,21,24,27,30,33,96,230,520,1300,14000,32000,32000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1904,4,11,63.89261277352397,7.0376950316131115,10928.410944063216,458.75840336134456,0.4099673078478546,0.000861275856823224,7,10,11,13,14,15,21,51,230,560,9800,11000,11000
GET,/api/v1/executeservice/execute/collected/8177ac5a-61ac-42f4-83f4-bd7b394d0531,1,0,95.90585110709071,95.90585110709071,95.90585110709071,95.90585110709071,51.0,0.000215318964205806,0.0,96,96,96,96,96,96,96,96,96,96,96,96,96
GET,/api/v1/executeservice/execute/collected/d3c91694-d5b8-424c-9974-e14c89226e49,3,0,340.0,2240.354218830665,294.7494559921324,6091.044706758112,51.0,0.000645956892617418,0.0,290,290,340,340,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/api/v1/executeservice/execute/execute/d3c91694-d5b8-424c-9974-e14c89226e49,2,0,100,196.5044445823878,99.68753205612302,293.3213571086526,51.0,0.000430637928411612,0.0,100,100,290,290,290,290,290,290,290,290,290,290,290
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,3800,13,52,265.6193465506658,30.349096283316612,60013.09001585469,1087.1223684210527,0.8182120639820628,0.002799146534675478,30,44,52,65,110,140,270,460,1100,5600,27000,60000,60000
POST,/api/v1/inside_pay_service/inside_payment,602432,73,17,150.19801332704222,6.418951787054539,71448.13970010728,72.01623917720174,129.7150342444321,0.01571828438702384,6,13,17,30,71,96,260,520,1300,2300,9200,36000,71000
POST,/api/v1/orderOtherService/orderOther/refresh,11647,5,35,377.8821784375082,13.072377070784569,60618.802971206605,1628.768008929338,2.5078199761050226,0.00107659482102903,13,25,35,85,180,240,570,1300,3800,6900,25000,60000,61000
POST,/api/v1/orderservice/order/refresh,11668,13,24,115.04718040755158,11.387770064175129,61542.19456575811,1312.9106959204662,2.5123416743533444,0.002799146534675478,11,21,24,27,31,34,110,240,500,1300,13000,60000,62000
POST,/api/v1/preserveotherservice/preserveOther,940,940,170.0,674.9342167185263,29.265948105603456,34792.93484892696,202.0936170212766,0.20239982635345763,0.20239982635345763,29,95,170,270,360,440,890,2200,7300,13000,35000,35000,35000
POST,/api/v1/preserveservice/preserve,945,945,170.0,603.8995761227197,62.20672279596329,27402.00661495328,192.0,0.20347642117448667,0.20347642117448667,62,93,170,290,380,470,850,2200,5100,7400,27000,27000,27000
POST,/api/v1/rebookservice/rebook,8372,5,18,168.40362376569047,6.809711921960115,60004.77000977844,126.99569995222168,1.8026503683310078,0.00107659482102903,7,14,18,27,64,92,220,430,1200,2500,16000,60000,60000
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1963,1963,4,5.999169724704474,2.401917241513729,697.0336912199855,175.0,0.42267112673599716,0.42267112673599716,2,3,4,5,5,6,7,9,15,33,260,700,700
POST,/api/v1/travel2service/trips/left,2976,11,87,916.029109100383,30.680838972330093,63219.55410996452,139.4798387096774,0.6407892374764786,0.002368508606263866,31,44,88,330,530,710,1400,3200,7800,16000,60000,63000,63000
POST,/api/v1/travelplanservice/travelPlan/quickest,1997,1997,87,360.153986908016,45.11847719550133,60009.157731663436,234.97696544817225,0.4299919715189946,0.4299919715189946,45,69,87,130,220,260,440,790,2000,4500,59000,60000,60000
POST,/api/v1/travelservice/trips/left,953,3,500.0,1497.4617857284695,209.625156596303,60008.76124482602,326.60020986358865,0.2051989728881331,0.000645956892617418,210,310,500,720,940,1100,1900,4500,12000,21000,60000,60000,60000
