Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,0%,25%,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/adminbasicservice/adminbasic/configs,1372,0,16,29.1795455042881,10.499255266040564,2863.8767041265965,191.0,0.2953335638101649,0.0,10,14,16,18,19,20,28,57,130,310,2800,2900,2900
GET,/api/v1/adminbasicservice/adminbasic/prices,1335,0,17,37.65429826278923,11.340165976434946,8302.440852858126,1685.0,0.2873690289260715,0.0,11,15,17,19,21,23,36,98,160,230,5300,8300,8300
GET,/api/v1/assuranceservice/assurances/types,1381,0,8,13.832671010083128,5.572914145886898,3298.4008020721376,108.0,0.29727088310629574,0.0,6,7,8,9,10,10,12,16,37,100,490,3300,3300
GET,/api/v1/cancelservice/cancel/5ad7750b-a68b-49c0-a8c0-32776b067703/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,2,0,30000.0,30413.886932889,29513.07936385274,31314.69450192526,41.0,0.0004305153991401821,0.0,30000,30000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,/api/v1/cancelservice/cancel/8177ac5a-61ac-42f4-83f4-bd7b394d0531/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1,0,20808.40696906671,20808.40696906671,20808.40696906671,20808.40696906671,41.0,0.00021525769957009104,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
PUT,/api/v1/consignservice/consigns,1394,0,23,57.04852661292952,15.559648163616657,9988.445057999343,389.97991391678624,0.30006923320070694,0.0,16,20,23,25,29,37,98,160,270,380,5500,10000,10000
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,1381,0,10,17.709163425235342,7.235710043460131,2249.3804721161723,459.0,0.29727088310629574,0.0,7,9,10,12,12,13,16,22,86,210,650,2200,2200
GET,/api/v1/executeservice/execute/collected/5ad7750b-a68b-49c0-a8c0-32776b067703,1,0,4688.103382941335,4688.103382941335,4688.103382941335,4688.103382941335,51.0,0.00021525769957009104,0.0,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,4700
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,2729,0,50,106.58875118583418,34.41948490217328,13342.013398651034,2020.8171491388787,0.5874382621267784,0.0,34,43,50,59,79,100,200,320,500,670,5600,13000,13000
POST,/api/v1/inside_pay_service/inside_payment,446632,0,13,76.42835852775382,6.497818045318127,17021.50543080643,71.9999731322431,96.1409768743889,0.0,6,11,13,16,23,50,100,320,800,1300,3500,11000,17000
POST,/api/v1/orderOtherService/orderOther/refresh,8368,0,19,122.04984354754967,11.610583867877722,20235.83101388067,760.1573852772467,1.801276430002522,0.0,12,17,19,22,26,35,160,440,1400,2400,6900,20000,20000
POST,/api/v1/orderservice/order/refresh,8375,0,21,78.75993457314239,14.252366032451391,8192.561633419245,1314.0,1.8027832338995124,0.0,14,19,21,23,25,27,97,250,790,1500,4100,8200,8200
POST,/api/v1/preserveotherservice/preserveOther,694,694,110.0,263.1220070642529,61.412892770022154,9614.003153052181,202.0,0.1493888435016432,0.1493888435016432,61,80,110,170,230,270,410,660,1600,3500,9600,9600,9600
POST,/api/v1/preserveservice/preserve,686,686,110.0,280.2966829157182,61.30811478942633,7699.635340832174,192.0,0.14766678190508245,0.14766678190508245,61,82,110,180,240,280,500,840,2000,3000,7700,7700,7700
POST,/api/v1/rebookservice/rebook,2676,0,15,81.22530823186463,9.09907417371869,6173.247809056193,126.84043348281017,0.5760296040495636,0.0,9,13,15,18,21,30,120,310,620,1300,5000,6200,6200
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,1407,1407,4,5.110528207216584,2.3866971023380756,753.6753728054464,175.0,0.3028675832951181,0.3028675832951181,2,3,4,4,4,5,5,7,11,17,230,750,750
POST,/api/v1/travel2service/trips/left,2051,0,65,373.75104726373473,32.05347480252385,18665.041842032224,144.84982935153585,0.44149354181825673,0.0,32,42,65,280,400,480,770,1200,2400,5100,12000,19000,19000
POST,/api/v1/travelplanservice/travelPlan/quickest,1427,1427,77,158.099747265832,44.82515435665846,13093.194438144565,235.0,0.30717273728651995,0.30717273728651995,45,61,77,94,140,170,280,390,690,1000,8600,13000,13000
POST,/api/v1/travelservice/trips/left,687,0,430.0,752.3056549478317,212.89790561422706,13408.966237679124,327.0,0.14788203960465254,0.0,210,290,430,560,690,790,1300,2200,4900,6400,13000,13000,13000
POST,/api/v1/travelservice/trips/left_parallel,1360,1360,8,16.946094473207587,6.10074819996953,4368.067799136043,245.0,0.29275047141532384,0.29275047141532384,6,7,8,9,10,10,13,23,86,180,470,4400,4400
POST,/api/v1/users/login,19371,2,7000.0,8084.440681010865,24.50722921639681,57666.52259463444,367.9718135356977,4.169756898372234,0.0004305153991401821,25,4600,7000,8900,10000,12000,15000,18000,22000,25000,36000,56000,58000
,Aggregated,503330,5576,14,387.70203122618625,2.3866971023380756,57666.52259463444,135.20398545685734,108.34565792461393,1.2002769328028278,2,11,14,18,41,68,260,1100,6900,10000,21000,32000,58000
